cache_generated_at_utc,cache_domain,cache_summary_token,cache_combine_systems,cache_combination_key,Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,ch4_enteric_kg_per_kg_product,ch4_manure_kg_per_kg_product,n2o_direct_kg_per_kg_product,total_direct_gas_kg_per_kg_product,water_l_per_kg_product,electricity_kwh_per_kg_product,area_ha_per_kg_product,total_feed_kg_per_kg_product,supplement_feed_kg_per_kg_product,pasture_feed_kg_per_kg_product,unmatched_pasture_feed_kg_per_kg_product,nh3_total_kg_per_kg_product,nh3_housing_kg_per_kg_product,nh3_grazing_kg_per_kg_product,nox_as_no2_kg_per_kg_product,animals_total_live_weight_kg_per_kg_product
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,cattle_meat,cattle,dual-purpose,1 kg product,1.0,0.21247718215960731,0.019316107469055165,0.0011589664481432681,0.23295225607680586,43.461241805374236,0.5794832240716564,0.00033202051721670917,9.658053734527607,3.8632214938110434,5.7948322407165636,0.8692248361074846,0.002549726185915248,0.0017848083301406565,0.0007649178557745328,0.00046358657925727506,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,milk,cattle,(unknown),1 kg FPCM,1.0,0.07644737310254178,0.006949761191140161,0.0004169856714683351,0.08381411996515033,15.636962680065363,0.20849283573420485,0.00017366079382534884,3.474880595570081,1.3899522382280325,2.084928357342049,0.3127392536013073,0.0009173684772305013,0.0006421579340613509,0.0002752105431691504,0.00016679426858736386,0.4760110404890522
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,milk,cattle,beef,1 kg FPCM,1.0,0.07192303307636763,0.006538457552397021,0.0003923074531437798,0.07885379808190851,14.711529492893384,0.19615372657191177,0.00018974743320499532,3.26922877619853,1.307691510479412,1.9615372657191177,0.29423058985786765,0.0008630763969164038,0.0006041534778414247,0.0002589229190749098,0.00015692298125749834,0.4478395583833602
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,milk,cattle,dairy,1 kg FPCM,1.0,0.03613089681440785,0.003284626983127939,0.000197077618987647,0.03961260141652351,7.390410712037976,0.09853880949383964,4.559515920081063e-05,1.6423134915639945,0.6569253966255978,0.9853880949383967,0.14780821424075946,0.00043357076177285664,0.00030349953324096667,0.00013007122853183622,7.883104759505457e-05,0.2249744508991773
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,milk,cattle,dual-purpose,1 kg FPCM,1.0,0.0339191180582113,0.003083556187110079,0.00018501337122657922,0.03718768761654805,6.938001420997776,0.09250668561330366,4.134199958560247e-05,1.5417780935550618,0.6167112374220247,0.925066856133037,0.1387600284199555,0.0004070294166984949,0.00028492059168890954,0.0001221088250095481,7.400534849063268e-05,0.2112024785691865
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,other_livestock_live,other,(all holdings),1 kg product,1.0,0.031616146678166326,0.007904036669541547,0.0003952018334770245,0.039915385181184995,18.96968800689982,0.015808073339083118,0.02947983507411334,3.161614667816636,1.580807333908318,1.580807333908318,0.2371211000862477,0.0008694440336495112,0.0006086108235546424,0.00026083321009485365,0.0001580807333907724,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,ovine_live,ovine,(all ovine),1 kg live weight equivalent,1.0,0.27373647838081194,0.03649819711744156,0.0018249098558720373,0.3120595853541256,69.34657452313903,0.09124549279360396,0.007579503100038105,10.949459135232479,2.1898918270464955,8.759567308185982,1.3139350962278973,0.004014801682918546,0.002810361178042988,0.0012044405048754943,0.0007299639423487526,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,ESMERALDAS,swine_live,swine,(all swine),1 kg live weight equivalent,1.0,0.06356101190011389,0.09534151785017082,0.0019068303570033756,0.16080936010728816,44.49270833007973,0.19068303570034167,0.001910138804302998,13.983422618025061,9.788395832617544,0.0,0.0,0.00419502678540748,0.0029365187497852165,0.0012585080356222053,0.0007627321428013156,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,cattle_meat,cattle,(unknown),1 kg product,1.0,0.2162143689137714,0.019655851719433726,0.0011793511031659711,0.23704957173637126,44.22566636872599,0.589675551583013,0.00010874630676864378,9.827925859716885,3.931170343886754,5.89675551583013,0.8845133273745196,0.0025945724269652347,0.0018162006988756232,0.0007783717280895391,0.0004717404412663467,1.0
2026-06-03T14:52:18.423666+00:00,livestock,province,False,province__combine_false,Costa,GUAYAS,cattle_meat,cattle,beef,1 kg product,1.0,0.2113205227753282,0.019210956615938888,0.0011526573969562893,0.23168413678822347,43.2246523858626,0.576328698478168,0.00093342405928343,9.605478307969467,3.842191323187786,5.763286984781679,0.8644930477172518,0.00253584627330389,0.0017750923913127008,0.0007607538819911292,0.0004610629587824795,1.0
