Region,Province,Product,Species,System,Functional_unit,Normalized_product_output_kg,ch4_enteric_kg_per_kg_product,ch4_manure_kg_per_kg_product,n2o_direct_kg_per_kg_product,total_direct_gas_kg_per_kg_product,water_l_per_kg_product,electricity_kwh_per_kg_product,area_ha_per_kg_product,total_feed_kg_per_kg_product,supplement_feed_kg_per_kg_product,pasture_feed_kg_per_kg_product,unmatched_pasture_feed_kg_per_kg_product,nh3_total_kg_per_kg_product,nh3_housing_kg_per_kg_product,nh3_grazing_kg_per_kg_product,nox_as_no2_kg_per_kg_product,animals_total_live_weight_kg_per_kg_product
Costa,EL ORO,ovine_live,ovine,v2_integrated,1 kg live weight equivalent,1.0,0.2760335876817951,0.0368044783575726,0.0018402239178785,0.3146782899572465,69.92850887938812,0.0920111958939317,0.0013232536183298,11.041343507271808,2.208268701454361,8.833074805817445,1.3249612208726165,0.0040484926193329,0.002833944833533,0.0012145477857998,0.0007360895671513,1.0
Costa,EL ORO,swine_live,swine,v2_integrated,1 kg live weight equivalent,1.0,0.0569601027987504,0.0854401541981257,0.0017088030839624,0.1441090600808388,39.87207195912538,0.1708803083962516,0.0002915408682186,12.53122261572512,8.771855831007585,0.0,0.0,0.0037593667847174,0.0026315567493022,0.0011278100354151,0.0006835212335849,1.0
Costa,ESMERALDAS,cattle_meat,cattle,v2_integrated,1 kg product,1.0,0.2109397394173059,0.0191763399470277,0.0011505803968216,0.2312666597611553,43.14676488081258,0.5752901984108343,0.0003656988285411,9.588169973513908,3.835267989405563,5.752901984108345,0.8629352976162515,0.0025312768730076,0.0017718938111053,0.0007593830619022,0.0004602321587286,1.0
Costa,ESMERALDAS,milk,cattle,v2_integrated,1 kg FPCM,1.0,0.0361833862951364,0.0032893987541032,0.0001973639252461,0.0396701489744859,7.401147196732458,0.0986819626230994,4.904836067194378e-05,1.6446993770516571,0.6578797508206629,0.9868196262309944,0.1480229439346491,0.0004342006355415,0.000303940444879,0.0001302601906624,7.8945570098467e-05,0.2253012845276242
Costa,ESMERALDAS,other_livestock_live,other,v2_integrated,1 kg product,1.0,0.0316161466781663,0.0079040366695415,0.000395201833477,0.0399153851811849,18.96968800689982,0.0158080733390831,0.0294798350741133,3.161614667816636,1.580807333908318,1.580807333908318,0.2371211000862477,0.0008694440336495,0.0006086108235546,0.0002608332100948,0.0001580807333907,1.0
Costa,ESMERALDAS,ovine_live,ovine,v2_integrated,1 kg live weight equivalent,1.0,0.2737364783808119,0.0364981971174415,0.001824909855872,0.3120595853541256,69.34657452313903,0.0912454927936039,0.0075795031000381,10.94945913523248,2.1898918270464955,8.759567308185982,1.3139350962278973,0.0040148016829185,0.0028103611780429,0.0012044405048754,0.0007299639423487,1.0
Costa,ESMERALDAS,swine_live,swine,v2_integrated,1 kg live weight equivalent,1.0,0.0635610119001138,0.0953415178501708,0.0019068303570033,0.1608093601072881,44.49270833007973,0.1906830357003416,0.0019101388043029,13.98342261802506,9.788395832617544,0.0,0.0,0.0041950267854074,0.0029365187497852,0.0012585080356222,0.0007627321428013,1.0
Costa,GUAYAS,cattle_meat,cattle,v2_integrated,1 kg product,1.0,0.2138516886422844,0.0194410626038439,0.0011664637562305,0.2344592150023591,43.7423908586491,0.5832318781153213,0.0007286570912405,9.720531301922025,3.8882125207688087,5.832318781153213,0.8748478171729819,0.0025662202637073,0.0017963541845951,0.0007698660791121,0.0004665855024922,1.0
Costa,GUAYAS,eggs,poultry,v2_integrated,1 kg shell eggs,1.0,0.0,0.0047031987630587,0.0007054798144588,0.0054086785775175,6.466898299205747,0.117579969076468,5.385024489000545e-06,1.5990875794399666,1.5990875794399666,0.0,0.0,0.0015520555918092,0.0010864389142665,0.0004656166775428,0.0002821919257835,0.1224120226001586
Costa,GUAYAS,meat_poultry,poultry,v2_integrated,1 kg meat product,1.0,0.0,0.0113804454309889,0.0017070668146482,0.0130875122456371,15.64811246760978,0.2845111357747232,7.236839680700338e-06,3.869351446536237,3.869351446536237,0.0,0.0,0.0037555469922262,0.0026288828945583,0.0011266640976679,0.0006828267258592,1.0
