product,scope,n_records,product_output_kg_year__median,product_output_kg_year__p05,product_output_kg_year__p95,product_output_kg_year__min,product_output_kg_year__max,ch4_enteric_kg_per_kg_product__median,ch4_enteric_kg_per_kg_product__p05,ch4_enteric_kg_per_kg_product__p95,ch4_enteric_kg_per_kg_product__min,ch4_enteric_kg_per_kg_product__max,ch4_manure_kg_per_kg_product__median,ch4_manure_kg_per_kg_product__p05,ch4_manure_kg_per_kg_product__p95,ch4_manure_kg_per_kg_product__min,ch4_manure_kg_per_kg_product__max,n2o_direct_kg_per_kg_product__median,n2o_direct_kg_per_kg_product__p05,n2o_direct_kg_per_kg_product__p95,n2o_direct_kg_per_kg_product__min,n2o_direct_kg_per_kg_product__max,total_direct_gas_kg_per_kg_product__median,total_direct_gas_kg_per_kg_product__p05,total_direct_gas_kg_per_kg_product__p95,total_direct_gas_kg_per_kg_product__min,total_direct_gas_kg_per_kg_product__max,water_l_per_kg_product__median,water_l_per_kg_product__p05,water_l_per_kg_product__p95,water_l_per_kg_product__min,water_l_per_kg_product__max,electricity_kwh_per_kg_product__median,electricity_kwh_per_kg_product__p05,electricity_kwh_per_kg_product__p95,electricity_kwh_per_kg_product__min,electricity_kwh_per_kg_product__max,area_ha_per_kg_product__median,area_ha_per_kg_product__p05,area_ha_per_kg_product__p95,area_ha_per_kg_product__min,area_ha_per_kg_product__max,total_feed_kg_per_kg_product__median,total_feed_kg_per_kg_product__p05,total_feed_kg_per_kg_product__p95,total_feed_kg_per_kg_product__min,total_feed_kg_per_kg_product__max,supplement_feed_kg_per_kg_product__median,supplement_feed_kg_per_kg_product__p05,supplement_feed_kg_per_kg_product__p95,supplement_feed_kg_per_kg_product__min,supplement_feed_kg_per_kg_product__max,pasture_feed_kg_per_kg_product__median,pasture_feed_kg_per_kg_product__p05,pasture_feed_kg_per_kg_product__p95,pasture_feed_kg_per_kg_product__min,pasture_feed_kg_per_kg_product__max,unmatched_pasture_feed_kg_per_kg_product__median,unmatched_pasture_feed_kg_per_kg_product__p05,unmatched_pasture_feed_kg_per_kg_product__p95,unmatched_pasture_feed_kg_per_kg_product__min,unmatched_pasture_feed_kg_per_kg_product__max,nh3_total_kg_per_kg_product__median,nh3_total_kg_per_kg_product__p05,nh3_total_kg_per_kg_product__p95,nh3_total_kg_per_kg_product__min,nh3_total_kg_per_kg_product__max,nh3_housing_kg_per_kg_product__median,nh3_housing_kg_per_kg_product__p05,nh3_housing_kg_per_kg_product__p95,nh3_housing_kg_per_kg_product__min,nh3_housing_kg_per_kg_product__max,nh3_grazing_kg_per_kg_product__median,nh3_grazing_kg_per_kg_product__p05,nh3_grazing_kg_per_kg_product__p95,nh3_grazing_kg_per_kg_product__min,nh3_grazing_kg_per_kg_product__max,nox_as_no2_kg_per_kg_product__median,nox_as_no2_kg_per_kg_product__p05,nox_as_no2_kg_per_kg_product__p95,nox_as_no2_kg_per_kg_product__min,nox_as_no2_kg_per_kg_product__max,animals_total_live_weight_kg_per_kg_product__median,animals_total_live_weight_kg_per_kg_product__p05,animals_total_live_weight_kg_per_kg_product__p95,animals_total_live_weight_kg_per_kg_product__min,animals_total_live_weight_kg_per_kg_product__max,farm_total_live_weight_kg__median,farm_total_live_weight_kg__p05,farm_total_live_weight_kg__p95,farm_total_live_weight_kg__min,farm_total_live_weight_kg__max,attributed_live_weight_kg__median,attributed_live_weight_kg__p05,attributed_live_weight_kg__p95,attributed_live_weight_kg__min,attributed_live_weight_kg__max,ual_prov
ovine_live,province,197,4869.999813442309,385.4915967907423,25272.063937516992,126.2460318240231,77685.48173488959,0.25357894736842107,0.2433333333333333,0.33283916083916076,0.2433333333333333,0.438,0.03381052631578948,0.03244444444444444,0.04437855477855478,0.032444444444444435,0.0584,0.001690526315789474,0.0016222222222222222,0.0022189277389277388,0.001622222222222222,0.0029200000000000003,0.28908,0.2774,0.3794366433566433,0.2773999999999999,0.49932000000000004,64.24,61.64444444444444,84.31925407925405,61.64444444444443,110.96,0.08452631578947369,0.0811111111111111,0.11094638694638694,0.08111111111111109,0.146,0.0003025313108318114,1.4337137426805907e-05,0.015340040000110612,3.787887151399031e-06,0.18424528301886792,10.143157894736841,9.733333333333333,13.31356643356643,9.73333333333333,17.52,2.0286315789473686,1.9466666666666665,2.662713286713286,1.9466666666666663,3.5040000000000004,8.114526315789474,7.786666666666666,10.650853146853144,7.786666666666665,14.016000000000002,1.2171789473684211,1.1679999999999997,1.5976279720279716,1.1679999999999997,2.1024000000000003,0.0037191578947368426,0.003568888888888889,0.004881641025641025,0.0035688888888888884,0.006424000000000001,0.00260341052631579,0.002498222222222222,0.0034171487179487175,0.002498222222222222,0.0044968000000000004,0.0011157473684210528,0.0010706666666666666,0.0014644923076923076,0.0010706666666666666,0.0019272000000000002,0.0006762105263157897,0.0006488888888888888,0.0008875710955710954,0.0006488888888888888,0.0011680000000000002,1.0,1.0,1.0,1.0,1.0,4869.999813442309,385.4915967907423,25272.063937516992,126.2460318240231,77685.48173488959,,,,,,LOJA
swine_live,province,317,2996.4736553642065,161.80197535846628,21927.604247875388,16.76891021328355,556788.0743209443,0.045625000000000006,0.04562499999999999,0.20277777777777775,0.04562499999999999,0.2027777777777778,0.0684375,0.06843749999999998,0.30416666666666664,0.06843749999999998,0.3041666666666667,0.00136875,0.0013687499999999997,0.006083333333333332,0.0013687499999999995,0.006083333333333333,0.11543125,0.11543124999999999,0.5130277777777777,0.11543124999999996,0.5130277777777779,31.9375,31.937499999999996,141.94444444444443,31.937499999999993,141.94444444444446,0.136875,0.13687499999999997,0.6083333333333333,0.13687499999999997,0.6083333333333334,0.001398603059505877,5.668562353147004e-05,0.06110823921215521,1.5026317313186174e-06,3.7569721733164396,10.037500000000001,10.0375,44.611111111111114,10.037499999999998,44.61111111111112,7.02625,7.026249999999999,31.227777777777778,7.026249999999998,31.227777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301125,0.0030112499999999996,0.013383333333333332,0.003011249999999999,0.013383333333333336,0.002107875,0.0021078749999999995,0.009368333333333333,0.002107874999999999,0.009368333333333334,0.000903375,0.0009033749999999998,0.0040149999999999995,0.0009033749999999997,0.004015,0.0005475,0.0005474999999999999,0.002433333333333333,0.0005474999999999998,0.0024333333333333334,1.0,1.0,1.0,1.0,1.0,2996.4736553642065,161.80197535846628,21927.604247875388,16.76891021328355,556788.0743209443,,,,,,LOJA
cattle_meat,province,190,128389.85787775651,4595.350405255165,931843.2170496265,580.4355142987181,1492069.4589169037,0.21268915096024865,0.17844444444444446,0.24696284551924783,0.1500934579439252,0.3059047619047619,0.019335377360022606,0.016222222222222225,0.022451167774477074,0.013644859813084111,0.02780952380952381,0.0011601226416013562,0.0009733333333333333,0.0013470700664686243,0.0008186915887850465,0.0016685714285714283,0.23318465096187263,0.19564000000000004,0.27076108336019356,0.16455700934579437,0.33538285714285715,43.504599060050865,36.5,50.51512749257342,30.70093457943925,62.57142857142858,0.5800613208006782,0.4866666666666667,0.6735350332343123,0.40934579439252333,0.8342857142857143,0.0002870959591303348,9.35650975774036e-06,0.01215980269118483,1.4458722273375543e-07,0.14493702344578718,9.667688680011302,8.111111111111112,11.225583887238537,6.822429906542054,13.904761904761905,3.867075472004521,3.2444444444444454,4.490233554895415,2.7289719626168223,5.561904761904763,5.800613208006782,4.866666666666667,6.735350332343121,4.093457943925232,8.342857142857142,0.870091981201017,0.7300000000000001,1.0103025498514684,0.6140186915887849,1.2514285714285713,0.002552269811522984,0.0021413333333333336,0.002963554146230974,0.0018011214953271026,0.003670857142857143,0.0017865888680660888,0.0014989333333333334,0.0020744879023616818,0.0012607850467289718,0.0025696,0.0007656809434568952,0.0006424000000000001,0.0008890662438692922,0.0005403364485981307,0.0011012571428571428,0.00046404905664054253,0.00038933333333333333,0.0005388280265874498,0.00032747663551401863,0.0006674285714285714,1.0,1.0,1.0,1.0,1.0,128389.85787775651,4595.350405255165,931843.2170496265,580.4355142987181,1492069.4589169037,,,,,,LOS RÍOS
eggs,province,2,629.9542236303676,79.37573489769818,1180.5327123630368,18.200347260734933,1241.7081,0.0,0.0,0.0,0.0,0.0,0.004703198763058726,0.004703198763058725,0.004703198763058726,0.004703198763058725,0.004703198763058726,0.0007054798144588087,0.0007054798144588087,0.0007054798144588088,0.0007054798144588087,0.0007054798144588088,0.005408678577517534,0.005408678577517534,0.005408678577517535,0.005408678577517534,0.005408678577517535,6.466898299205749,6.466898299205748,6.466898299205749,6.466898299205748,6.466898299205749,0.11757996907646814,0.11757996907646813,0.11757996907646814,0.11757996907646813,0.11757996907646814,0.0,0.0,0.0,0.0,0.0,1.5990875794399668,1.5990875794399666,1.599087579439967,1.5990875794399666,1.599087579439967,1.5990875794399668,1.5990875794399666,1.599087579439967,1.5990875794399666,1.599087579439967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520555918093794,0.0015520555918093794,0.0015520555918093796,0.0015520555918093794,0.0015520555918093796,0.0010864389142665656,0.0010864389142665656,0.0010864389142665658,0.0010864389142665656,0.0010864389142665658,0.0004656166775428138,0.0004656166775428138,0.00046561667754281387,0.0004656166775428138,0.00046561667754281387,0.00028219192578352357,0.00028219192578352357,0.00028219192578352357,0.00028219192578352357,0.00028219192578352357,0.1224120226001586,0.1224120226001586,0.1224120226001586,0.1224120226001586,0.1224120226001586,77.1139706601059,9.716544254201228,144.51139706601057,2.2279413202118192,152.0,77.1139706601059,9.716544254201228,144.51139706601057,2.2279413202118192,152.0,LOS RÍOS
meat_poultry,province,11,36000.0,13.41361470194429,400500.0,2.2279413202118192,729000.0,0.0,0.0,0.0,0.0,0.0,0.01011111111111111,0.01011111111111111,0.22198830409356723,0.01011111111111111,0.4055555555555555,0.0015166666666666668,0.0015166666666666666,0.03329824561403509,0.0015166666666666666,0.06083333333333333,0.011627777777777779,0.011627777777777777,0.2552865497076023,0.011627777777777777,0.4663888888888888,13.902777777777779,13.902777777777779,305.233918128655,13.902777777777779,557.6388888888889,0.25277777777777777,0.25277777777777777,5.549707602339181,0.25277777777777777,10.138888888888888,0.0,0.0,0.0,0.0,0.0,3.4377777777777783,3.437777777777778,75.47602339181287,3.437777777777778,137.88888888888889,3.4377777777777783,3.437777777777778,75.47602339181287,3.437777777777778,137.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003336666666666667,0.0033366666666666666,0.07325614035087719,0.0033366666666666666,0.13383333333333333,0.002335666666666667,0.0023356666666666664,0.05127929824561403,0.0023356666666666664,0.09368333333333333,0.001001,0.001001,0.021976842105263156,0.001001,0.04015,0.0006066666666666668,0.0006066666666666666,0.013319298245614035,0.0006066666666666666,0.024333333333333332,1.0,1.0,1.0,1.0,1.0,36000.0,13.41361470194429,400500.0,2.2279413202118192,729000.0,,,,,,LOS RÍOS
milk,province,89,65121.43905363328,2506.7251998921533,531872.3599292797,235.0257906550277,4545345.0,0.055,0.03017142857142857,0.10874285714285711,0.01943306833694692,0.132,0.005,0.0027428571428571432,0.009885714285714284,0.0017666425760860837,0.012000000000000002,0.0003,0.00016457142857142856,0.000593142857142857,0.00010599855456516501,0.0007199999999999999,0.0603,0.033078857142857146,0.11922171428571425,0.02130570946759817,0.14472000000000002,11.25,6.171428571428572,22.24285714285714,3.9749457961936883,27.0,0.15,0.0822857142857143,0.29657142857142854,0.05299927728258251,0.36,0.00010276496337895802,1.909924367311985e-06,0.002286096702582706,2.2738929275766036e-07,0.04090814058453083,2.5,1.3714285714285717,4.942857142857142,0.8833212880430419,6.0,1.0,0.5485714285714286,1.9771428571428569,0.35332851521721675,2.4,1.5,0.8228571428571428,2.965714285714285,0.5299927728258251,3.6,0.22499999999999998,0.12342857142857143,0.44485714285714273,0.07949891592387376,0.54,0.00066,0.00036205714285714283,0.0013049142857142855,0.00023319682004336304,0.0015840000000000001,0.00046199999999999995,0.00025343999999999996,0.0009134399999999997,0.00016323777403035413,0.0011087999999999998,0.000198,0.00010861714285714286,0.0003914742857142856,6.995904601300891e-05,0.0004752,0.00011999999999999999,6.582857142857143e-05,0.0002372571428571428,4.2399421826066005e-05,0.00028799999999999995,0.3424657534246575,0.187866927592955,0.6771037181996085,0.12100291617027971,0.821917808219178,191929.7465030049,6047.358722257653,1093705.0319418614,615.022479968499,1500878.7250950108,23447.3299707548,950.590364724694,135107.27598933573,91.9866108238856,550000.0,LOS RÍOS
other_livestock_live,province,127,4753.01023473927,181.02571483258868,39709.748468530895,5.519196649433136,323297.6184998302,0.02862745098039216,0.024333333333333332,0.06083333333333334,0.02433333333333333,0.12166666666666667,0.00715686274509804,0.006083333333333333,0.015208333333333336,0.006083333333333332,0.030416666666666668,0.00035784313725490194,0.00030416666666666667,0.0007604166666666667,0.0003041666666666666,0.0015208333333333335,0.0361421568627451,0.03072083333333333,0.07680208333333334,0.030720833333333326,0.15360416666666668,17.176470588235293,14.6,36.5,14.599999999999996,73.0,0.014313725490196078,0.012166666666666666,0.03041666666666667,0.012166666666666664,0.060833333333333336,0.0011533687506710727,3.451566378699229e-05,0.2134461216864424,1.2917992235011997e-05,0.8553752360375635,2.8627450980392153,2.433333333333333,6.083333333333334,2.433333333333333,12.166666666666666,1.4313725490196076,1.2166666666666666,3.041666666666667,1.2166666666666666,6.083333333333333,1.4313725490196076,1.2166666666666666,3.041666666666667,1.2166666666666666,6.083333333333333,0.21470588235294116,0.18249999999999997,0.45625,0.18249999999999997,0.9125,0.0007872549019607843,0.0006691666666666667,0.001672916666666667,0.0006691666666666667,0.003345833333333334,0.000551078431372549,0.0004684166666666666,0.0011710416666666668,0.00046841666666666657,0.0023420833333333336,0.0002361764705882353,0.00020075,0.0005018750000000002,0.00020074999999999997,0.0010037500000000003,0.00014313725490196078,0.00012166666666666667,0.0003041666666666667,0.00012166666666666665,0.0006083333333333334,1.0,1.0,1.0,1.0,1.0,4753.01023473927,181.02571483258868,39709.748468530895,5.519196649433136,323297.6184998302,,,,,,LOS RÍOS
swine_live,province,120,4347.817677011012,307.3568151378093,31349.89448625203,29.067769020347846,440000.0,0.045625000000000006,0.045625,0.20277777777777778,0.04562499999999999,0.20277777777777778,0.0684375,0.06843749999999998,0.30416666666666664,0.06843749999999998,0.3041666666666667,0.00136875,0.0013687499999999997,0.006083333333333333,0.0013687499999999995,0.006083333333333333,0.11543125000000001,0.11543124999999999,0.5130277777777777,0.11543124999999997,0.5130277777777779,31.9375,31.937499999999996,141.94444444444446,31.937499999999993,141.94444444444446,0.136875,0.13687499999999997,0.6083333333333333,0.13687499999999997,0.6083333333333334,0.0008700434596642784,4.226852257373619e-05,0.05204750494071146,1.3730809631691725e-06,0.909591211335632,10.037500000000001,10.0375,44.611111111111114,10.037499999999998,44.61111111111112,7.026250000000001,7.026249999999999,31.227777777777778,7.026249999999998,31.22777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301125,0.0030112499999999996,0.013383333333333334,0.003011249999999999,0.013383333333333336,0.002107875,0.0021078749999999995,0.009368333333333333,0.0021078749999999995,0.009368333333333334,0.000903375,0.0009033749999999999,0.004015,0.0009033749999999998,0.004015,0.0005475,0.0005474999999999999,0.0024333333333333334,0.0005474999999999998,0.0024333333333333334,1.0,1.0,1.0,1.0,1.0,4347.817677011012,307.3568151378093,31349.89448625203,29.067769020347846,440000.0,,,,,,LOS RÍOS
cattle_meat,province,1443,246549.76954507543,16372.0,1472229.0679859286,192.08832476715816,4998088.48891904,0.21517661388550546,0.18912659470068696,0.23219799135174254,0.15009345794392523,0.31490196078431376,0.019561510353227767,0.01719332679097154,0.021108908304703865,0.013644859813084113,0.028627450980392162,0.001173690621193666,0.0010315996074582924,0.0012665344982822318,0.0008186915887850466,0.0017176470588235293,0.23591181485992688,0.2073515210991168,0.2545734341547286,0.1645570093457944,0.3452470588235294,44.01339829476248,38.68498527968597,47.495043685583695,30.700934579439252,64.41176470588235,0.5868453105968331,0.5157998037291462,0.6332672491411159,0.40934579439252333,0.8588235294117647,0.00022081695045223691,1.5834691580718655e-05,0.005134094493657335,2.933059360926662e-07,0.18741378500561015,9.780755176613885,8.596663395485772,10.554454152351932,6.822429906542056,14.313725490196079,3.912302070645554,3.4386653581943087,4.221781660940772,2.7289719626168223,5.7254901960784315,5.868453105968331,5.157998037291463,6.332672491411159,4.093457943925234,8.588235294117647,0.8802679658952496,0.7736997055937195,0.9499008737116739,0.614018691588785,1.288235294117647,0.0025821193666260654,0.0022695191364082434,0.0027863758962209098,0.0018011214953271026,0.0037788235294117646,0.0018074835566382454,0.0015886633954857704,0.001950463127354637,0.0012607850467289718,0.002645176470588235,0.0007746358099878196,0.000680855740922473,0.000835912768866273,0.0005403364485981308,0.0011336470588235294,0.0004694762484774664,0.00041263984298331696,0.0005066137993128927,0.00032747663551401863,0.0006870588235294117,1.0,1.0,1.0,1.0,1.0,246549.76954507543,16372.0,1472229.0679859286,192.08832476715816,4998088.48891904,,,,,,MANABÍ
eggs,province,28,338365.45725,43878.85998375,7403684.546249996,3629.303374494621,14900497.2,0.0,0.0,0.0,0.0,0.0,0.004703198763058725,0.004703198763058725,0.004703198763058726,0.004703198763058725,0.004703198763058726,0.0007054798144588088,0.0007054798144588087,0.0007054798144588088,0.0007054798144588087,0.000705479814458809,0.005408678577517534,0.005408678577517534,0.005408678577517535,0.005408678577517534,0.005408678577517535,6.466898299205748,6.466898299205747,6.466898299205749,6.466898299205747,6.466898299205749,0.11757996907646813,0.11757996907646813,0.11757996907646814,0.11757996907646813,0.11757996907646814,0.0,0.0,0.0,0.0,7.70816115444143e-06,1.5990875794399666,1.5990875794399666,1.599087579439967,1.5990875794399666,1.599087579439967,1.5990875794399666,1.5990875794399666,1.599087579439967,1.5990875794399666,1.599087579439967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520555918093796,0.0015520555918093794,0.0015520555918093796,0.0015520555918093794,0.0015520555918093798,0.0010864389142665656,0.0010864389142665656,0.0010864389142665658,0.0010864389142665654,0.0010864389142665658,0.0004656166775428138,0.00046561667754281376,0.00046561667754281387,0.00046561667754281376,0.00046561667754281387,0.00028219192578352357,0.0002821919257835235,0.00028219192578352357,0.0002821919257835235,0.00028219192578352357,0.12241202260015861,0.1224120226001586,0.12241202260015861,0.1224120226001586,0.12241202260015861,41420.0,5371.3,906299.9999999995,444.2703667014674,1824000.0,41420.0,5371.3,906299.9999999995,444.2703667014674,1824000.0,MANABÍ
meat_poultry,province,71,67500.0,672.1351833507338,1857000.0,0.18,3024000.0,0.0,0.0,0.0,0.0,0.0,0.010111111111111112,0.01011111111111111,0.038421052631578946,0.01011111111111111,0.4055555555555556,0.0015166666666666668,0.0015166666666666666,0.005763157894736842,0.0015166666666666666,0.060833333333333336,0.011627777777777779,0.011627777777777777,0.04418421052631579,0.011627777777777777,0.46638888888888896,13.90277777777778,13.902777777777779,52.82894736842106,13.902777777777779,557.638888888889,0.25277777777777777,0.25277777777777777,0.9605263157894737,0.25277777777777777,10.13888888888889,0.0,0.0,0.0016416713820305495,0.0,2.9675166970248936,3.4377777777777783,3.437777777777778,13.063157894736843,3.437777777777778,137.88888888888889,3.4377777777777783,3.437777777777778,13.063157894736843,3.437777777777778,137.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033366666666666675,0.0033366666666666666,0.012678947368421055,0.0033366666666666666,0.13383333333333333,0.002335666666666667,0.0023356666666666664,0.008875263157894739,0.0023356666666666664,0.09368333333333334,0.0010010000000000002,0.001001,0.0038036842105263163,0.001001,0.04015,0.0006066666666666668,0.0006066666666666666,0.0023052631578947373,0.0006066666666666666,0.024333333333333335,1.0,1.0,1.0,1.0,1.0,67500.0,672.1351833507338,1857000.0,0.18,3024000.0,,,,,,MANABÍ
milk,province,1101,105120.0,6545.781706588671,688552.4046341038,274.12521404287037,3898351.4043755652,0.05500000000000001,0.029333333333333333,0.11733333333333333,0.007333333333333333,0.66,0.005,0.0026666666666666666,0.010666666666666666,0.0006666666666666666,0.06,0.0003,0.00015999999999999996,0.0006399999999999999,3.9999999999999996e-05,0.0035999999999999995,0.060300000000000006,0.032159999999999994,0.12864,0.00804,0.7236,11.25,6.0,24.0,1.5,135.0,0.15,0.08,0.32,0.02,1.8,6.846218887527516e-05,3.927994455505674e-06,0.001776031474233529,7.492200502211564e-08,0.03368067107239488,2.5,1.3333333333333333,5.333333333333333,0.3333333333333333,30.0,1.0000000000000002,0.5333333333333333,2.1333333333333333,0.13333333333333333,12.0,1.5000000000000002,0.7999999999999999,3.2,0.19999999999999998,18.0,0.225,0.11999999999999998,0.48,0.029999999999999995,2.7,0.0006600000000000001,0.000352,0.001408,8.8e-05,0.007919999999999998,0.000462,0.0002463999999999999,0.0009855999999999999,6.159999999999999e-05,0.005543999999999999,0.00019800000000000002,0.00010559999999999998,0.0004224,2.6399999999999998e-05,0.0023759999999999996,0.00012000000000000002,6.4e-05,0.000256,1.6e-05,0.0014399999999999999,0.34246575342465757,0.182648401826484,0.730593607305936,0.045662100456621,4.109589041095891,277270.0,21602.530138495844,1565284.6263698332,884.5830167156421,4932075.796093649,37853.3868273579,2500.0,230000.0,238.43207997726202,879563.5723006916,MANABÍ
other_livestock_live,province,1109,3947.843906675195,265.1808198044686,28941.00702499394,14.905487965707719,411363.1739521795,0.04055555555555555,0.024333333333333332,0.08111111111111112,0.02433333333333333,0.1622222222222222,0.010138888888888888,0.006083333333333333,0.02027777777777778,0.006083333333333332,0.04055555555555555,0.0005069444444444444,0.00030416666666666667,0.001013888888888889,0.0003041666666666666,0.002027777777777778,0.05120138888888889,0.030720833333333333,0.10240277777777779,0.030720833333333326,0.20480555555555557,24.333333333333332,14.6,48.66666666666667,14.599999999999996,97.33333333333334,0.020277777777777777,0.012166666666666666,0.04055555555555556,0.012166666666666664,0.0811111111111111,0.0008422099678224416,6.134402849773371e-05,0.014471641063922394,9.970089730807576e-07,4.025363016496936,4.055555555555555,2.433333333333333,8.111111111111112,2.433333333333333,16.22222222222222,2.0277777777777777,1.2166666666666666,4.055555555555556,1.2166666666666666,8.11111111111111,2.0277777777777777,1.2166666666666666,4.055555555555556,1.2166666666666666,8.11111111111111,0.30416666666666664,0.1825,0.6083333333333334,0.18249999999999994,1.2166666666666668,0.0011152777777777778,0.0006691666666666667,0.002230555555555556,0.0006691666666666665,0.004461111111111112,0.0007806944444444445,0.0004684166666666666,0.001561388888888889,0.00046841666666666657,0.003122777777777778,0.0003345833333333333,0.00020075,0.0006691666666666668,0.00020074999999999997,0.0013383333333333335,0.00020277777777777777,0.00012166666666666667,0.00040555555555555565,0.00012166666666666665,0.0008111111111111113,1.0,1.0,1.0,1.0,1.0,3947.843906675195,265.1808198044686,28941.00702499394,14.905487965707719,411363.1739521795,,,,,,MANABÍ
swine_live,province,597,4694.70845704284,235.26090106193948,46095.06005293201,9.960509863206145,549443.9334368332,0.045625000000000006,0.045625,0.20277777777777775,0.04562499999999999,0.2027777777777778,0.0684375,0.06843749999999998,0.30416666666666664,0.06843749999999998,0.3041666666666667,0.00136875,0.0013687499999999997,0.006083333333333332,0.0013687499999999995,0.006083333333333334,0.11543125000000001,0.11543124999999999,0.5130277777777777,0.11543124999999997,0.5130277777777779,31.937500000000004,31.937499999999996,141.94444444444443,31.937499999999993,141.94444444444446,0.136875,0.13687499999999997,0.6083333333333333,0.13687499999999997,0.6083333333333334,0.0011640460255834804,8.724309403193297e-05,0.048523171873983015,7.709563026765239e-08,0.8972434957143586,10.037500000000001,10.0375,44.611111111111114,10.037499999999998,44.61111111111112,7.026250000000001,7.026249999999999,31.227777777777774,7.026249999999998,31.227777777777785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030112500000000005,0.0030112499999999996,0.013383333333333332,0.003011249999999999,0.013383333333333336,0.002107875,0.0021078749999999995,0.009368333333333333,0.002107874999999999,0.009368333333333334,0.0009033750000000001,0.0009033749999999999,0.0040149999999999995,0.0009033749999999998,0.004015,0.0005475,0.0005474999999999999,0.002433333333333333,0.0005474999999999998,0.002433333333333334,1.0,1.0,1.0,1.0,1.0,4694.70845704284,235.26090106193948,46095.06005293201,9.960509863206145,549443.9334368332,,,,,,MANABÍ
cattle_meat,province,266,216910.20307083346,11953.769188728264,1166027.515660731,900.6759681727397,3701649.2897129203,0.20770378730875347,0.17844444444444446,0.22942857142857145,0.15009345794392523,0.26680600214362277,0.01888216248261395,0.016222222222222225,0.02085714285714286,0.013644859813084111,0.024255091103965707,0.001132929748956837,0.0009733333333333333,0.0012514285714285713,0.0008186915887850466,0.0014553054662379422,0.22771887954032424,0.19564,0.2515371428571429,0.16455700934579437,0.2925163987138264,42.48486558588139,36.5,46.92857142857143,30.700934579439252,54.57395498392284,0.5664648744784184,0.4866666666666667,0.6257142857142858,0.40934579439252333,0.7276527331189712,0.00023809698275451558,2.2386218230444555e-05,0.009313952523681406,7.316979237052193e-06,0.5898857657549417,9.441081241306975,8.111111111111112,10.428571428571429,6.822429906542056,12.127545551982852,3.7764324965227902,3.2444444444444445,4.171428571428572,2.7289719626168223,4.851018220793141,5.664648744784184,4.866666666666667,6.257142857142857,4.093457943925233,7.276527331189711,0.8496973117176277,0.73,0.9385714285714285,0.614018691588785,1.0914790996784565,0.0024924454477050417,0.0021413333333333336,0.002753142857142857,0.0018011214953271026,0.003201672025723473,0.001744711813393529,0.0014989333333333334,0.0019272,0.0012607850467289718,0.0022411704180064313,0.0007477336343115124,0.0006424,0.0008259428571428571,0.0005403364485981307,0.0009605016077170419,0.00045317189958273484,0.0003893333333333334,0.0005005714285714286,0.0003274766355140187,0.000582122186495177,1.0,1.0,1.0,1.0,1.0,216910.20307083346,11953.769188728264,1166027.515660731,900.6759681727397,3701649.2897129203,,,,,,MORONA SANTIAGO
eggs,province,1,452.0577040342475,452.0577040342475,452.0577040342475,452.0577040342475,452.0577040342475,0.0,0.0,0.0,0.0,0.0,0.004703198763058726,0.004703198763058726,0.004703198763058726,0.004703198763058726,0.004703198763058726,0.000705479814458809,0.000705479814458809,0.000705479814458809,0.000705479814458809,0.000705479814458809,0.005408678577517536,0.005408678577517536,0.005408678577517536,0.005408678577517536,0.005408678577517536,6.466898299205749,6.466898299205749,6.466898299205749,6.466898299205749,6.466898299205749,0.11757996907646814,0.11757996907646814,0.11757996907646814,0.11757996907646814,0.11757996907646814,0.015776256148564434,0.015776256148564434,0.015776256148564434,0.015776256148564434,0.015776256148564434,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,1.5990875794399668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015520555918093798,0.0015520555918093798,0.0015520555918093798,0.0015520555918093798,0.0015520555918093798,0.0010864389142665658,0.0010864389142665658,0.0010864389142665658,0.0010864389142665658,0.0010864389142665658,0.0004656166775428139,0.0004656166775428139,0.0004656166775428139,0.0004656166775428139,0.0004656166775428139,0.00028219192578352357,0.00028219192578352357,0.00028219192578352357,0.00028219192578352357,0.00028219192578352357,0.12241202260015861,0.12241202260015861,0.12241202260015861,0.12241202260015861,0.12241202260015861,60852.19280526194,60852.19280526194,60852.19280526194,60852.19280526194,60852.19280526194,55.33729788281612,55.33729788281612,55.33729788281612,55.33729788281612,55.33729788281612,MORONA SANTIAGO
