Region,Province,Product,System,count,Normalized_product_output_kg,Area_ha_per_1kg_product,Animals_total_live_weight_kg_per_1kg_product,Producing_animals_live_weight_kg_per_1kg_product,Animals_sold_live_weight_kg_per_1kg_product,Water_l_per_1kg_product,Electricity_kWh_per_1kg_product,Live_weight_equivalent_kg_per_1kg_product,Milk_output_l_per_1kg_product,Milk_output_kg_fpcm_per_1kg_product,Milk_sales_l_per_1kg_product,Milk_sales_kg_fpcm_per_1kg_product,Egg_output_kg_per_1kg_product,Egg_sales_kg_per_1kg_product,Cultivated_pasture_area_ha_per_1kg_product,Natural_pasture_area_ha_per_1kg_product,Linked_pasture_area_ha_per_1kg_product,Intake_assumption_kg_per_1kg_product,Pasture_feed_kg_per_1kg_product,Cultivated_pasture_feed_kg_per_1kg_product,Natural_pasture_feed_kg_per_1kg_product,Unmatched_pasture_feed_kg_per_1kg_product,Supplement_feed_kg_per_1kg_product,Common_feed_kg_per_1kg_product,Waste_feed_kg_per_1kg_product,Unallocated_feed_kg_per_1kg_product,Total_feed_kg_per_1kg_product,Vaccinated_head_per_1kg_product,Area_ha,Animals_total_head,Producing_animals_head,Animals_sold_head,Water_l_head_day,Electricity_kWh_head_day,Representative_live_weight_kg,Live_weight_equivalent_kg,Milk_output_l_day,Milk_output_kg_fpcm_day,Milk_sales_l_7d,Milk_sales_kg_fpcm_7d,Milk_yield_l_head_day,Egg_output_kg,Egg_sales_kg,Pasture_share_pct,Cultivated_pasture_area_ha,Natural_pasture_area_ha,Linked_pasture_area_ha,Cultivated_pasture_area_share_pct,Natural_pasture_area_share_pct,Cultivated_pasture_area_ha_per_head,Natural_pasture_area_ha_per_head,Cultivated_pasture_feed_share_pct,Natural_pasture_feed_share_pct,Unmatched_pasture_feed_share_pct,Supplement_share_pct,Common_feed_share_pct,Waste_feed_share_pct,Intake_assumption_kg_head_day,Pasture_feed_kg_head_day,Cultivated_pasture_feed_kg_head_day,Natural_pasture_feed_kg_head_day,Unmatched_pasture_feed_kg_head_day,Supplement_feed_kg_head_day,Common_feed_kg_head_day,Waste_feed_kg_head_day,Unallocated_feed_share_pct,Unallocated_feed_kg_head_day,Total_feed_kg_head_day,Vaccinated_head,Vaccination_share_pct,Reference_output_kg,Reference_output_kg_for_dfe,Normalization_factor_to_1kg,Species,Milking_system_ESPAC,Infrastructure_type,Infrastructure_source,Functional_unit,Infra_water_electricity_status,Infra_water_electricity_note,Infra_water_electricity_citations,Reference_output_basis_note,Output_unit,Sales_unit,Diet_basis,Diet_data_status,Ration_composition_note
Costa,SANTA ELENA,milk,beef,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.490000000000002,17.5,7.0,,60.0,0.3,400.0,7000.0,,,,,,,,90.0,7.5,0.0,16.55166152145,100.0,0.0,0.38181818181818183,0.0,90.0,0.0,0.0,10.0,,,8.0,7.2,7.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,15.0,100.0,,,,cattle,,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Costa,SANTA ELENA,milk,dual-purpose,8,1.0,2.3726242831647406,508.7829056107378,135.67544149619675,,10.175658112214755,0.10175658112214755,508.7829056107378,1.0175658112214756,1.0,6.9533663766800835,6.833333333333334,,,0.11871601130917217,0.03555311624157787,0.25193979992302185,1.6959430187024593,1.628105297954361,0.13567544149619676,0.33918860374049187,0.0,0.1483950141364652,0.0,0.0,0.0,1.6959430187024593,1.2719572640268444,14.24,10.5,3.0,,60.0,0.6,400.0,4200.0,6.0,5.89642452,60.0,58.96424519999999,3.0,,,90.0,0.0,1.2048165465685001,5.7183898449649995,0.0,100.0,0.0,0.020963626636925,0.0,85.0,0.0,10.0,,,10.0,9.0,0.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.5,100.0,5.89642452,2152.1949498,0.16959430187024593,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Costa,SANTO DOMINGO DE LOS TSÁCHILAS,milk,(unknown),9,1.0,0.37002393135326384,223.86447846872466,67.83772074809838,,3.0526974336644273,0.03052697433664427,223.86447846872466,1.0175658112214756,1.0,7.12296067855033,7.0,,,0.37002393135326384,0.0,0.37002393135326384,0.5087829056107378,0.45790461504966407,0.45790461504966407,0.0,0.0,0.08140526489771806,0.0,0.0,0.0,0.5087829056107378,0.42398575467561483,10.99,18.0,5.0,,60.0,0.6,400.0,7200.0,20.0,19.6547484,129.5,127.26449589,6.0,,,90.0,10.0,0.0,10.0,100.0,0.0,0.6229166666666667,0.0,90.0,0.0,0.0,10.0,,,10.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,12.5,100.0,19.6547484,7173.983166,0.050878290561073784,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for milk rows with unspecified system. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled to 0.6 kWh/head/day for milk rows with unspecified system. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Costa,SANTO DOMINGO DE LOS TSÁCHILAS,milk,beef,84,1.0,0.8140526489771805,417.201982600805,101.75658112214757,,2.035131622442951,0.010175658112214757,417.201982600805,1.0175658112214756,1.0,7.110241105910061,6.987500000000001,,,0.8136456226526919,0.0,0.8136456226526919,0.2713508829923935,0.24421579469315416,0.24421579469315416,0.0,0.0,0.03154454014786575,0.0,0.0,0.0,0.2713508829923935,1.0430049565020125,42.5,52.0,13.5,,60.0,0.3,400.0,20800.0,25.0,24.5684355,205.0,201.4611711,4.0,,,80.0,37.370000000000005,0.0,37.370000000000005,100.0,0.0,0.7934307423279642,0.0,85.0,0.0,0.0,20.0,,,8.0,6.4,6.8,0.0,0.0,1.6,0.0,0.0,0.0,0.0,8.0,48.0,100.0,24.5684355,8967.4789575,0.03391886037404919,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Costa,SANTO DOMINGO DE LOS TSÁCHILAS,milk,dairy,105,1.0,0.6101324604083969,253.6087098736601,86.19380989170146,,1.343186870812348,0.030526974336644273,253.6087098736601,1.0175658112214756,1.0,7.030454695712014,6.909090909090909,,,0.521248086798201,0.0,0.521248086798201,0.2442157946931542,0.19981292293076253,0.20536328190106148,0.0,0.0,0.020351316224429514,0.0,0.0,0.0,0.2442157946931542,0.5698368542840264,32.0,28.0,10.0,,66.0,1.5,450.0,12600.0,50.0,49.136871,345.0,339.0444099,5.0,,,90.0,29.98,0.0,29.98,100.0,0.0,0.999,0.0,90.0,0.0,0.0,10.0,,,12.0,10.8,10.8,0.0,0.0,1.2,0.0,0.0,0.0,0.0,12.0,28.0,100.0,49.136871,17934.957915,0.020351316224429514,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Costa,SANTO DOMINGO DE LOS TSÁCHILAS,milk,dual-purpose,114,1.0,0.7631743584161068,271.3508829923935,81.40526489771806,,1.2210789734657708,0.012210789734657708,271.3508829923935,1.0175658112214756,1.0,7.029237511727299,6.907894736842106,,,0.6029077431487243,0.0,0.6029077431487243,0.20351316224429514,0.18090058866159567,0.18090058866159567,0.0,0.0,0.02907330889204216,0.0,0.0,0.0,0.20351316224429514,0.6783772074809837,38.85,26.5,8.0,,60.0,0.6,400.0,10600.0,49.0,48.15413358,350.0,343.958097,5.0,,,90.0,27.0,0.0,27.0,100.0,0.0,0.8572613636363637,0.0,90.0,0.0,0.0,20.0,,,10.0,9.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,27.5,100.0,48.15413358,17576.2587567,0.020351316224429514,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,MORONA SANTIAGO,milk,(unknown),2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.495,18.0,7.5,,60.0,0.6,400.0,7200.0,,,,,,,,92.5,24.995,0.0,24.995,100.0,0.0,0.9665,0.0,92.5,0.0,0.0,7.5,,,10.0,9.25,9.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,10.0,18.0,100.0,,,,cattle,,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for milk rows with unspecified system. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled to 0.6 kWh/head/day for milk rows with unspecified system. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,MORONA SANTIAGO,milk,beef,135,1.0,2.798305980859058,603.7557146580755,115.32412527176724,,4.57904615049664,0.022895230752483203,603.7557146580755,1.0175658112214756,1.0,,,,,1.5093892866451888,0.0,1.5093892866451888,0.6105394867328854,0.49860724749852303,0.4884315893863083,0.0,0.0,0.03731074641145411,0.0,0.0,0.0,0.6105394867328854,1.9333750413208037,25.86,17.0,6.0,,60.0,0.3,400.0,6800.0,13.5,13.26695517,,,3.541666666666667,,,95.0,13.0,0.0,13.0,100.0,0.0,0.7692307692307693,0.0,95.0,0.0,0.0,10.0,,,8.0,7.6,7.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,18.0,100.0,13.26695517,4842.43863705,0.07631743584161067,cattle,Mecánico,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,MORONA SANTIAGO,milk,dairy,17,1.0,0.7377352131355699,300.90874703263637,75.09635686814491,,1.678983588515435,0.038158717920805336,300.90874703263637,1.0175658112214756,1.0,7.135680251190598,7.0125,,,0.4426411278813419,0.0,0.4557653813127316,0.3052697433664427,0.2900062561981206,0.2900062561981206,0.0,0.0,0.015263487168322135,0.0,0.0,0.0,0.3052697433664427,0.706844822437775,20.0,15.0,6.0,,66.0,1.5,450.0,6750.0,40.0,39.3094968,1173.0,1152.75099366,6.40625,,,95.0,8.0,0.0,10.05,100.0,0.0,0.8333333333333334,0.0,90.0,0.0,0.0,7.5,,,12.0,11.4,10.8,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,12.0,20.0,100.0,39.3094968,14347.966332,0.025439145280536892,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,MORONA SANTIAGO,milk,dual-purpose,83,1.0,1.628105297954361,452.25147165398914,101.75658112214757,,3.0526974336644273,0.03052697433664427,452.25147165398914,1.0175658112214756,1.0,6.614177772939592,6.5,,,1.1447615376241602,0.0,1.1447615376241602,0.5087829056107378,0.45790461504966407,0.3866750082641608,0.0,0.0,0.031092288676211756,0.0,0.0,0.0,0.5087829056107378,1.0599643866890371,36.0,30.0,6.0,,60.0,0.6,400.0,12000.0,20.0,19.6547484,94.5,92.86868619,4.0,,,95.0,25.0,0.0,25.0,100.0,0.0,0.9,0.0,95.0,0.0,0.0,7.5,,,10.0,9.5,9.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,10.0,24.5,100.0,19.6547484,7173.983166,0.050878290561073784,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,NAPO,milk,beef,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,12.5,2.5,,60.0,0.3,400.0,5000.0,,,,,,,,100.0,0.0,1.40586586937,1.40586586937,0.0,100.0,0.0,0.04686219564566666,0.0,100.0,45.0,10.0,,,8.0,8.0,0.0,8.0,3.6,0.8,0.0,0.0,0.0,0.0,8.0,11.0,100.0,,,,cattle,,milking system: nan,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for low-intensity milk output in non-dairy systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were strongly downscaled to 0.3 kWh/head/day for occasional milk handling in beef-oriented systems. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,NAPO,milk,dairy,21,1.0,0.3052697433664427,164.55947103347302,57.238076881208,,1.1193223923436233,0.025439145280536892,164.55947103347302,1.0175658112214756,1.0,7.12296067855033,7.000000000000001,,,0.0,0.0007530309706292145,0.030985417346876706,0.20351316224429514,0.17443985335225295,0.04579046150496641,0.039482817642792815,0.0,0.034342846128724805,0.0,0.0,0.0,0.20351316224429514,0.36727765998775136,5.98,18.0,7.0,,66.0,1.5,450.0,8100.0,58.0,56.998770359999995,400.0,393.094968,7.333333333333334,,,80.0,0.5,0.0,2.50951007844,98.8433401381256,1.1566598618743953,0.0,0.0,74.1325051035942,0.8674948964057965,0.0,25.0,,,12.0,9.6,8.895900612431305,0.10409938756869558,0.0,3.0,0.0,0.0,0.0,0.0,12.0,17.5,100.0,56.998770359999995,20804.5511814,0.016959430187024595,cattle,Mecánico,milking system: Mecánico,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,"FAO small-scale dairy manual - Uses 4 to 6 L water per kg dry matter intake; the worked example for a 300 kg cow producing 10 kg milk/day gives about 66 L/day, adopted here as the milk-row water proxy. (https://www.fao.org/4/t1265e/t1275e01.htm) | FAO Milking, milk collection and transport - Gives wash-water benchmarks for hand, bucket, and pipeline milking plus plate-cooler water loads, supporting a dedicated dairy handling infrastructure proxy. (https://www.fao.org/4/i2433e/i2433e07.pdf) | Uruguay MGAP dairy intermediate-consumption report - Provides Latin American dairy infrastructure energy benchmarks for milking-room electricity and milk cooling; a rounded 1.5 kWh/cow/day proxy was adopted as a moderate regional milking-plus-cooling estimate. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf)",Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
Oriente,NAPO,milk,dual-purpose,2,1.0,1.2175174931264956,897.4930454973417,101.75658112214757,,6.410664610695298,0.06410664610695296,897.4930454973417,1.0175658112214756,1.0,5.0878290561073785,5.0,,,0.39990336381003994,0.0,0.39990336381003994,1.0684441017825494,1.0659001872544958,0.0966687520660402,0.0,1.0175658112214756,0.005087829056107379,0.0,0.0,0.0,1.0684441017825494,2.243732613743354,24.65,49.5,15.5,,60.0,0.6,400.0,19800.0,52.5,51.59371455,500.0,491.36870999999996,4.166666666666667,,,97.5,39.3,0.0,39.3,100.0,0.0,0.24259259259259258,0.0,95.0,0.0,50.0,5.0,,,10.0,9.75,9.5,0.0,5.0,0.5,0.0,0.0,0.0,0.0,10.0,49.5,100.0,51.59371455,18831.705810749998,0.10684441017825495,cattle,Manual,milking system: Manual,ESPAC direct (gl_sistema_ordenio),1 kg FPCM,mixed: direct ESPAC infrastructure + literature proxy water/electricity,infrastructure from ESPAC cattle milking-system field; water/electricity from literature proxy,FAO small-scale dairy manual - Lactating-cow water use increases with dry matter intake and milk output; a reduced 60 L/day proxy was retained for lower-intensity dual-purpose milk systems. (https://www.fao.org/4/t1265e/t1275e01.htm) | Uruguay MGAP dairy intermediate-consumption report - Latin American dairy energy benchmarks were scaled down to 0.6 kWh/head/day for lower-intensity dual-purpose milk handling. (https://www.gub.uy/ministerio-ganaderia-agricultura-pesca/sites/ministerio-ganaderia-agricultura-pesca/files/documentos/publicaciones/informe_consumo_intermedio.pdf),Milk liters/day converted to kg FPCM using 0.982737 kg FPCM/L; live-weight-equivalent per kg FPCM is based on total herd live weight divided by total milk output; DFE annualizes this daily output by multiplying by 365.,kg FPCM/day,kg FPCM/7d,as-fed kg/head/day,"share-based, absolute kg/head/day estimated from configured intake assumption","pasture + supplement shares from ESPAC cattle module; pasture share split across linked cultivated pasture, linked natural pasture, and unmatched residual using holding-level ESPAC pasture areas"
