count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic
1253,costa,(all provinces confounded),PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.57,6818.18181818182,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,150.0,150.0,170.06802721088437,25.0,35.41666666666667,0.0,1.0,2.0,1.0,0.1519756838905775,4181.818181818187,480.0,75.0,5.0,fruit,73.5,43.216959183673474,31.128749999999997,4.7205,1.7182078253346305,5.741858579398919,78.2205,44.935167009008104,36.87060857939892,1.8033528511764705,4.418904595997187,24.248355,0.3911025,0.31449395999999996,0.70559646,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1952011671541499,0.07350060141374999,0.4410036084825,1.7293230414503997,9.65068e-05,0.024721350000000003,0.1029937125,0.0013603091999999997,0.002273796,0.0034764253750000002,3.8774375000000004e-05,True
80,costa,(all provinces confounded),SOYA,transitory,2024-06-01,2024-10-01,4.0,2.9,1509.0787635877805,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1271.9968,94.0,100.0,62.8140703517588,100.0,100.0,0.0,1.0,1.0,1.0,1.417233560090703,37.79229248023985,0.0,0.0,18.0,oilseed,48.1,18.488667135678394,61.51040999999999,0.0621,0.011782800000000001,0.0373545,48.1621,18.500449935678393,61.54776449999999,0.9562656361176468,2.729728682781023,14.930251,0.2408105,0.190312952,0.431123452,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18310683428435928,0.07350216508949999,0.44101299053699994,1.7172396543108592,9e-06,0.0029969999999999997,0.017225999999999998,3.2399999999999995e-05,0.00016199999999999998,0.00023579999999999999,2.34e-07,True
30,costa,(all provinces confounded),TABACO,transitory,2024-06-01,2024-12-01,6.0,21.0,909.09090909091,7500.0,goteo,CAJA,HOJA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,3101.0014,200.0,80.0,0.0,105.01779359430606,200.0,0.0,1.0,2.0,2.0,1.9772727272727275,182.9454545454545,1000.0,181.436948,1.5,cereal,57.2,13.092,77.20816227758007,9.988736567800002,3.65506423627954,12.143235648917663,67.1887365678,16.74706423627954,89.35139792649774,1.8704975315386851,3.7770981703577196,20.828508336018,0.33594368283900006,0.277082331227136,0.6130260140661361,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18341411963863083,0.073500180424125,0.44100108254475,1.7175330470075059,0.00020490919284,0.05172661818284,0.210682099853374,0.0030282385158,0.004884615757711999,0.0075128811451577,8.152555080634001e-05,True
1,costa,(all provinces confounded),TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,10909.090909090915,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,costa,(all provinces confounded),TOMATE RIÑON,transitory,2024-08-01,2024-10-01,2.0,0.51,11522.727272727276,10434.782608695654,surcos,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,500.0,0.0,0.0,0.0,250.0,1250.0,12.0,,,6.0,0.0,2500.0,0.0,0.0,vegetable,75.0,32.730000000000004,62.25749999999999,21.625000000000004,7.671046012159533,26.756883606244365,96.625,40.40104601215954,89.01438360624437,3.0833074999999996,5.409150044565217,29.95375,0.483125,0.40696999999999994,0.890095,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1960315402606396,0.0735,0.44099999999999995,1.7301492046606395,0.00036071249999999997,0.097925,0.4394625,0.00377635,0.0080755,0.011761124999999997,0.00018825000000000002,True
1,costa,(all provinces confounded),TRIGO,transitory,2023-12-01,2024-08-01,8.0,0.03,1515.1515151515166,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.787878787878792,0.0,0.0,0.0,cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
75,costa,(all provinces confounded),YUCA,transitory,2024-01-01,2024-12-01,11.0,1.0,5454.5454545454495,0.0,sin riego,SACO,RAIZ FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,150.0,141.7233560090703,150.0,200.0,0.0,0.0,1.7727272727272727,2.0135135135135136,1.0,1.0,25.454545454545443,0.0,150.0,80.0,cereal,70.68594104308391,39.276,118.28925,1.3785,0.536555982,1.3543413540000004,72.06444104308392,39.812555982000006,119.643591354,1.5004976152847809,4.0804367286509935,22.339976723356013,0.3603222052154196,0.28626738712018146,0.6465895923356011,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1922634385,0.07350962261999999,0.44105773571999995,1.72644846124,8.95e-05,0.0234945,0.104223825,0.0013965,0.0020766,0.00335357875,6.17075e-06,True
11,oriente,(all provinces confounded),ARROZ (EN CÁSCARA),transitory,2024-03-01,2024-06-01,3.0,1.0,1336.8983957219264,0.0,sin riego,QUINTAL,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,3.0,100.0,36.2873896,3.0,9.0,0.0,1.5,0.48,,0.48,0.0,0.0,0.0,0.0,cereal,34.45,7.322497569648,1.8677249999999999,0.0,0.0,0.0,34.45,7.322497569648,1.8677249999999999,0.6816033823529412,1.9526942391943738,10.6795,0.17225000000000001,0.13607750000000002,0.30832750000000003,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17820359268672098,0.0735,0.44099999999999995,1.7123212570867206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
19,oriente,(all provinces confounded),BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.21,12689.393939393934,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,0.0,0.0,0.0,0.0,0.0,0.0,,2.708333333333333,,0.0,0.0,4913.917341666667,2267.96185,0.0,fruit,0.0,0.0,0.0,59.174904602916676,22.398753553846042,70.55956238742127,59.174904602916676,22.398753553846042,70.55956238742127,4.376645561966544,3.1687688923679853,18.34422042690417,0.2958745230145834,0.30297551156693336,0.5988500345815168,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18819321010975576,0.0735,0.44099999999999995,1.7223108745097555,0.0014574319741423752,0.34631399455858336,1.28206295807205,0.026360150148781167,0.03638438276845167,0.057977042752475005,0.0004475936109067501,True
610,oriente,(all provinces confounded),CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,1.0,397.6284584980237,0.0,sin riego,QUINTAL,ALMENDRA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,60.40268456375839,30.239491333333334,0.0,1.5,0.0,0.0,1.0,1.5,1.1,0.0,21.8181818181818,181.436948,190.718474,5.5,fruit,19.341829737897093,3.9539597315436246,8.268130268456375,2.9901853841,1.1759487242733817,3.464187696513244,22.332015121997095,5.129908455817006,11.732317964969619,0.60384141901094,1.2564552619552862,6.9229246878190995,0.11166007560998548,0.09170997663128552,0.203370052241271,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17722250425367017,0.073500661555125,0.44100396933075,1.711344799539545,9.186572646217999e-05,0.02095906934458,0.072330743830867,0.0018764670253319197,0.0023604355082856,0.0038570541225974495,2.025722758757e-05,True
194,oriente,(all provinces confounded),CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.0,190.909090909091,0.0,sin riego,QUINTAL,GRANO ORO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,95.359237,90.718474,0.0,90.718474,0.0,0.0,0.7575757575757576,2.0,2.0,0.0,0.0,204.1165665,275.5917278333333,20.869565217391305,fruit,45.14816671,6.24221565402,57.05689855549499,3.8632074998,1.529564263814279,4.411195751130127,49.011374209799996,7.771779917834278,61.46809430662512,1.1789971288651193,2.765959196419278,15.193526005037999,0.24505687104899998,0.19811488090347598,0.44317175195247593,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1782999137384771,0.07350251024869564,0.44101506149217384,1.7124351498793464,0.00013083101159114813,0.03016341541743565,0.10667894675677239,0.0026470823831605474,0.0033396150065894883,0.005469637028074197,2.5067896855815253e-05,True
65,oriente,(all provinces confounded),CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.5,11363.6363636364,0.0,sin riego,LIBRA,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,37.47742845528455,113.39809250000002,0.0,0.0,0.0,0.0,6.219512195121951,1.133980925,2.0,0.0,0.0,907.18474,181.436948,60.0,fruit,44.17696571829269,2.453272466682927,4.666502004109756,9.387709568800002,3.4085622842433194,11.27125893043634,53.5646752870927,5.8618347509262465,15.937760934546096,1.5683803040342787,3.0067422751072916,16.605049338998736,0.2678233764354635,0.22256408757951215,0.4903874640149757,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17856911763789793,0.07350721696500001,0.44104330179000006,1.7127373007928979,0.0002207673430509,0.057831294448640005,0.250351069374274,0.0029933373529596,0.00511130390486,0.007842586395250699,7.529706172834e-05,True
9,oriente,(all provinces confounded),FREJOL SECO (GRANO SECO),transitory,2024-06-01,2024-11-01,5.0,0.06,852.2727272727275,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,0.0,157.01274346153846,0.0,0.0,0.0,0.0,9.004856937500001,,,0.0,2.8125000000000013,0.0,0.0,0.0,vegetable,53.38433277692308,0.0,0.0,0.0,0.0,0.0,53.38433277692308,0.0,0.0,1.0562247252657695,3.025929726465401,16.549143160846157,0.2669216638846154,0.21086811446884618,0.4777897783534616,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,oriente,(all provinces confounded),FREJOL TIERNO (VAINA),transitory,2024-10-01,2024-12-01,2.0,0.13,1181.818181818182,3076.9230769230767,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,0.0,200.0,0.0,0.0,100.0,1250.0,,25.0,,12.5,2.72727272727272,2500.0,0.0,0.0,vegetable,68.0,0.0,0.0,21.625000000000004,7.671046012159533,26.756883606244365,89.625,7.671046012159533,26.756883606244365,2.9448104411764704,5.012376178836317,27.78375,0.448125,0.37932,0.827445,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18171216526063957,0.0735,0.44099999999999995,1.7158298296606391,0.00036071249999999997,0.097925,0.4394625,0.00377635,0.0080755,0.011761124999999997,0.00018825000000000002,True
3,oriente,(all provinces confounded),LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.65,9790.209790209785,0.0,sin riego,COSTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
25,oriente,(all provinces confounded),MAIZ DURO CHOCLO (CHOCLO),transitory,2024-08-01,2024-12-01,4.0,0.2,454.54545454545496,0.0,sin riego,QUINTAL,CHOCLO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,200.0,0.0,0.0,0.0,0.0,2.0,3.0303030303030303,,0.0,0.0,2383.980925,1000.0,0.0,cereal,68.0,0.0,0.0,27.97143500125,10.542970827114257,33.43730241189271,95.97143500125,10.542970827114257,33.43730241189271,3.41420024026304,5.352222705744029,29.7511448503875,0.47985717500625,0.41181374720639996,0.89167092221265,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18140066957872497,0.0735,0.44099999999999995,1.7155183339787246,0.0006739726877636249,0.16121053283225,0.603493586901125,0.011951098546449499,0.016744735183935,0.02658584406261625,0.00021371876365249996,True
187,oriente,(all provinces confounded),MAIZ DURO SECO (GRANO SECO),transitory,2024-01-01,2024-12-01,11.0,0.5,1136.36363636364,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,174.05180733333333,122.59253243243244,5.333333333333333,0.0,0.0,0.0,1.2626262626262623,1.968503937007874,1.3333333333333333,0.0499999999999999,7.386363636363626,453.59237,0.0,0.0,cereal,67.78923212702703,12.44079130804,21.67206079011,3.923574000500001,1.3918111764137966,4.854687299508211,71.71280612752703,13.832602484453796,26.52674808961821,1.6314220446890715,4.052532210007587,22.23096989953338,0.35856403063763514,0.2878561657843168,0.6464201964219519,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18166068097662957,0.0735,0.44099999999999995,1.7157783453766293,6.544657510545e-05,0.0177672131329,0.07973473476045,0.0006851694185798,0.001465194073574,0.0021339026250465,3.4155505461e-05,True
2,oriente,(all provinces confounded),MAIZ SUAVE CHOCLO (CHOCLO),transitory,2024-06-01,2024-12-01,6.0,0.99,734.6189164370979,0.0,sin riego,SACO,CHOCLO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
5,oriente,(all provinces confounded),MAIZ SUAVE SECO (GRANO SECO),transitory,2024-07-01,2024-11-01,4.0,0.4,727.2727272727279,0.0,sin riego,QUINTAL,MAZORCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,0.0,157.01274346153846,0.0,0.0,0.0,0.0,1.0,5.2631578947368425,,0.0,4.431818181818175,0.0,0.0,0.0,cereal,53.38433277692308,0.0,0.0,0.0,0.0,0.0,53.38433277692308,0.0,0.0,1.0562247252657695,3.025929726465401,16.549143160846157,0.2669216638846154,0.21086811446884618,0.4777897783534616,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1,oriente,(all provinces confounded),MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.1,454.54545454545496,0.0,sin riego,QUINTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12,oriente,(all provinces confounded),MANI,transitory,2024-01-01,2024-07-01,6.0,0.145,909.090909090909,0.0,sin riego,QUINTAL,GRANO DESCASCARADO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,64.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.31818181818182,0.0,0.0,0.0,oilseed,9.6,4.18944,7.968959999999999,0.0,0.0,0.0,9.6,4.18944,7.968959999999999,0.18993882352941174,0.5441470158567775,2.976,0.048,0.03792,0.08592,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17683288,0.0735,0.44099999999999995,1.7109505443999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1,oriente,(all provinces confounded),MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,4363.636363636359,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,fruit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
9,oriente,(all provinces confounded),NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.75,3409.0909090909045,0.0,sin riego,QUINTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,152.6487789584527,0.0,0.0,0.0,0.0,0.0,,3.932664756446991,,0.0,0.0,0.0,0.0,0.0,fruit,22.897316843767907,9.992389070620314,19.007062712011738,0.0,0.0,0.0,22.897316843767907,9.992389070620314,19.007062712011738,0.45303014825890214,1.2978652741316075,7.098168221568051,0.11448658421883953,0.09044440153288323,0.20493098575172275,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1793716702183964,0.0735,0.44099999999999995,1.7134893346183961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
31,oriente,(all provinces confounded),ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.265,3340.909090909095,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,90.718474,0.0,0.0,0.0,0.0,0.0,1.48,2.857142857142857,,0.0,0.0,0.0,0.0,0.0,fruit,13.607771099999999,5.93843130804,11.295810790109998,0.0,0.0,0.0,13.607771099999999,5.93843130804,11.295810790109998,0.2692337534991176,0.7713154204715728,4.218409040999999,0.0680388555,0.05375069584499999,0.12178955134499998,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1775980636972675,0.0735,0.44099999999999995,1.7117157280972672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
289,oriente,(all provinces confounded),OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,1.0,5584.415584415581,0.0,sin riego,UNIDAD,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,302.39491333333336,130.8937982,211.6764393333333,115.459876,126.3578745,0.0,3.401942775,8.0,5.4431084400000005,0.0,0.0,2834.9523125,11339.80925,2.5,fruit,89.863128388,61.36379018308,95.15864847425999,107.87856049062499,45.30445206606911,120.18256696067118,197.74168887862498,106.6682422491491,215.34121543493117,9.7567936753286,10.870430896538442,61.29992355237374,0.988708444393125,0.9072975868445998,1.8960060312377247,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.20946063146673544,0.073500300706875,0.44100180424124996,1.7435804008148605,0.004152428146909063,0.8806405935081252,2.5920845830886874,0.09897421610362375,0.11173719781683748,0.1876684629788969,0.0006013825845275001,True
117,oriente,(all provinces confounded),OTROS TRANSITORIOS,transitory,2024-01-01,2024-11-01,10.0,0.25,2398.6013986014,0.0,sin riego,QUINTAL,TUBERCULO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,75.33333333333333,10.88621688,0.0,0.0,0.0,0.0,1.6666666666666667,2.6666666666666665,1.6666666666666667,0.0,20.77922077922077,3628.73896,0.0,83.33333333333334,cereal,15.001313739199999,4.93132,9.380129999999998,31.676092004000008,11.189039411310373,39.010435896065694,46.677405743200005,16.120359411310375,48.390565896065695,2.6396064350876047,2.5465336121647604,14.469995780392,0.23338702871600003,0.22143678033032,0.45482380904632,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18698366042239659,0.0735100235625,0.441060141375,1.7211714897598964,0.0005652392675102666,0.1560127050632,0.7176278780836,0.0056313553486384,0.012471552588592,0.018162887667038666,0.00027432737702133336,True
115,oriente,(all provinces confounded),PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,15.0,16800.0,0.0,sin riego,TONELADA METR.,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,286.47939157894734,124.73790175,0.0,200.0,241.91593066666667,0.0,1.5,2.5,0.5,0.0,0.0,400.0,1908.9473395717605,204.0,oilseed,85.38279533184212,18.752940972757894,135.2829814424526,18.19456294585244,7.5228348292223215,19.82740495882985,103.57735827769456,26.275775801980217,155.11038640128245,3.0350149990707767,5.813970285242157,32.10898106608531,0.5178867913884728,0.4304182038435408,0.9483049952320136,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1844828387922839,0.073524537681,0.441147226086,1.718772266959284,0.000789666622058681,0.1791178980431525,0.6176005675741917,0.016911126285424204,0.020392599739087004,0.03389570280657123,9.806754375005206e-05,True
14,oriente,(all provinces confounded),PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.14,11409.090909090924,0.0,sin riego,LIBRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,254.5359237,0.0,0.0,0.0,0.0,0.0,1.0357142857142856,2.25,6.97198365,0.0,0.0,0.0,0.0,0.0,fruit,38.180388555,16.661921565402,31.6935405395055,0.0,0.0,0.0,38.180388555,16.661921565402,31.6935405395055,0.7554102170867205,2.164140051714116,11.83592045205,0.190901942775,0.15081253479225,0.34171447756725004,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18228959068486336,0.0735,0.44099999999999995,1.7164072550848632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
306,oriente,(all provinces confounded),PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.43,6818.181818181821,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,90.718474,111.66666666666669,0.0,0.0,0.0,0.0,1.48,3.0,1.4285714285714286,0.0,122.727272727273,362.873896,45.359237,1.7,fruit,51.57443776666668,5.93843130804,11.295810790109998,3.4781145923500008,1.2609777439849688,4.246620097461548,55.05255235901668,7.1994090520249685,15.542430887571546,1.277660867315511,3.109591551476633,17.06629123129517,0.2752627617950834,0.22152697589116538,0.4967897376862488,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17857403552638218,0.07350020448067499,0.4410012268840499,1.7126931312911071,6.817580829436e-05,0.017573537552030002,0.0737800877717035,0.00092994516381384,0.0015976841982872,0.002426587386326625,2.8898017070385002e-05,True
1,oriente,(all provinces confounded),TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,10909.090909090915,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
194,oriente,(all provinces confounded),YUCA,transitory,2024-01-01,2024-12-01,11.0,0.25,1704.545454545455,0.0,sin riego,QUINTAL,RAIZ FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,272.155422,0.0,0.0,0.0,0.0,0.0,2.0,4.166666666666667,1.625,0.0,22.15909090909089,2419.159306666667,0.0,2.0,cereal,40.823313299999995,17.81529392412,33.887432370329996,20.932628002666675,7.424302140873582,25.895816097377132,61.75594130266667,25.23959606499358,59.783248467707125,2.3559030541957595,3.4348717769767965,19.144341803826666,0.30877970651333336,0.2684271429086533,0.5772068494219866,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18929131462756685,0.07350024056549999,0.44100144339299996,1.7234106629860668,0.0003500484005624001,0.09509147004213334,0.42716591872240006,0.0036578368990922666,0.007832368392394668,0.011407014000248,0.000182188695792,True
213,sierra,(all provinces confounded),AGUACATE (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,3977.272727272724,11250.0,surcos,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,284.60475848214287,52.0,59.696969696969695,45.359237,90.718474,0.0,4.0,2.4705882352941178,8.0,0.0,0.0,1919.66770875,5669.904625,52.0,fruit,60.37071377232143,30.353518399331982,58.029183082624016,58.458324674437506,24.22638078549269,65.57143478514824,118.82903844675894,54.57989918482467,123.60061786777226,5.51809879549868,6.552328249398964,36.837001918495275,0.5941451922337947,0.5377709417337897,1.1319161339675845,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1934858375873651,0.073506254703,0.441037528218,1.727647284908365,0.0021740477816069937,0.46844101486548756,1.432887783600556,0.05033703847952522,0.05794752806130425,0.09686159153860707,0.00033916606616700006,True
4,sierra,(all provinces confounded),ARROZ (EN CÁSCARA),transitory,2024-01-01,2024-04-01,3.0,14.0,5033.279220779221,5000.0,sin riego,QUINTAL,EN CASCARA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,121.61028407142858,53.57142857142857,46.42857142857143,10.0,217.14285714285717,0.0,1.1428571428571428,1.2086167800453516,1.0,3.142857142857143,0.0,0.0,0.0,0.0,cereal,36.455828325,17.078252052458573,20.122904521153927,0.0,0.0,0.0,36.455828325,17.078252052458573,20.122904521153927,0.7212892857125736,2.066388561837056,11.30130678075,0.182279141625,0.14400052188374998,0.32627966350875,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18247173527295063,0.0735,0.44099999999999995,1.7165893996729502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
