count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Irrig_lake_m3,Irrig_river_m3,Irrig_well_m3,Irrigation_source,Source_module,Output_basis,Yield_data_status,Yield_basis_note,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic,SOC_mean_rate_kgChayr,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_source
157,(all regions confounded),(all provinces confounded),MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,4363.636363636359,11250.0,sin riego,QUINTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,133.36167800453515,100.0,0.0,45.359237,80.0,0.0,1.8031026381019832,1.8928571428571428,2.3622047244094486,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,54.00425170068027,8.729855442176872,39.19715091695469,0.0,0.0,0.0,54.00425170068027,8.729855442176872,39.19715091695469,1.0684900035014007,3.0610679590107783,16.741318027210884,0.27002125850340136,0.21331679421768704,0.48333805272108843,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17881931175595236,0.0735,0.44099999999999995,1.712936976155952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,agroforestry_proxy_fao_lac
149,(all regions confounded),(all provinces confounded),NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,2.4848,8677.04055070284,18260.869565217392,sin riego,LIBRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,149.596875787352,113.3980925,163.33333333333334,106.29251700680273,118.10279667422525,0.0,1.0,1.417233560090703,0.7397177444683223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,60.9948828181028,41.868011489040065,71.5671060090703,0.0,0.0,0.0,60.9948828181028,41.868011489040065,71.5671060090703,1.206801696227581,3.4573107779171326,18.908413673611868,0.304974414090514,0.24092978713150603,0.5459042012220201,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.193317255026455,0.0735,0.44099999999999995,1.7274349194264547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,citrus_conventional
93,(all regions confounded),(all provinces confounded),ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,3970.208773164433,,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,90.718474,27.5,60.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,22.957771100000002,17.72123130804,11.295810790109998,0.0,0.0,0.0,22.957771100000002,17.72123130804,11.295810790109998,0.45422625349911766,1.3012919411237467,7.116909041,0.11478885550000001,0.090683195845,0.20547205134500002,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18275303869726747,0.0735,0.44099999999999995,1.7168707030972672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,banana_commercial_monoculture
4864,(all regions confounded),(all provinces confounded),OTROS PASTOS CULTIVADOS,cultivated_pasture,2024-01-01,2024-12-01,11.0,0.42,15000.0,10434.782608695654,sin riego,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,1031.5416666666663,133.4095205882353,160.0,203.089175,90.718474,0.0,0.0,1.3043478260869563,1.333142857142857,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Fallback cultivated-pasture dry-matter yield proxy for uncategorized tropical improved pasture, retained as a conservative 10-20 t DM/ha/year range.",grass,74.4114280882353,48.615639404205886,61.794729616484105,0.0,0.0,0.0,74.4114280882353,48.615639404205886,61.794729616484105,1.472251990439879,4.217787139568171,23.067542707352942,0.3720571404411765,0.2939251409485294,0.6659822813897058,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19626934223934006,0.0735,0.44099999999999995,1.7303870066393396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300.0,150.0,500.0,pasture_south_america
1899,(all regions confounded),(all provinces confounded),OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,0.5,5269.69696969697,11250.0,sin riego,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,226.796185,133.33333333333334,52.66666666666667,126.26373626373626,100.0,0.0,4.285714285714286,2.66747615625,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,79.35276108333335,25.188758270100003,91.12644345879147,0.0,0.0,0.0,79.35276108333335,25.188758270100003,91.12644345879147,1.5700177170811276,4.497871681613716,24.599355935833337,0.3967638054166667,0.31344340627916667,0.7102072116958333,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18602008174316875,0.0735,0.44099999999999995,1.7201377461431684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,agroforestry_proxy_fao_lac
1786,(all regions confounded),(all provinces confounded),OTROS TRANSITORIOS,transitory,2024-01-01,2024-12-01,11.0,0.18,4090.909090909088,10434.782608695654,sin riego,QUINTAL,HOJA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,181.436948,151.19745666666668,63.75,100.11764705882354,45.359237,0.0,2.9705882352941178,2.272727272727273,3.5087719298245617,0.0,12.845849802371522,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,78.62267746666667,24.396087616080003,72.45621687433764,0.0,0.0,0.0,78.62267746666667,24.396087616080003,72.45621687433764,1.5555727979949021,4.456489096057976,24.373030014666668,0.3931133873333334,0.3105595759933333,0.7036729633266667,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.185673288332035,0.0735,0.44099999999999995,1.7197909527320348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
586,(all regions confounded),(all provinces confounded),PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,26.15,15000.0,11250.0,sin riego,TONELADA METR.,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,312.0,105.55555555555556,1.81436948,126.0,200.0,0.0,0.5,1.5721111158090568,0.1291666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,oilseed,82.6888888888889,20.7798258784824,101.60423999999999,0.0,0.0,0.0,82.6888888888889,20.7798258784824,101.60423999999999,1.6360239869281046,4.686970013895993,25.633555555555557,0.4134444444444445,0.32662111111111114,0.7400655555555556,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18409117382183604,0.0735,0.44099999999999995,1.7182088382218357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,oil_palm_fao_agris_managed
52,(all regions confounded),(all provinces confounded),PALMITO (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,8.0,4185.123966942146,,sin riego,LIBRA,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,305.1891722408027,146.05263157894737,0.0,0.0,145.24853801169593,0.0,0.3333333333333333,1.0,,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,95.43627057296251,19.977683214882944,38.000629781563546,0.0,0.0,0.0,95.43627057296251,19.977683214882944,38.000629781563546,1.8882346827774081,5.40951685799766,29.585243877618378,0.47718135286481256,0.37697326876320186,0.8541546216280145,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1837402364065113,0.0735,0.44099999999999995,1.7178579008065111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,agroforestry_proxy_fao_lac
688,(all regions confounded),(all provinces confounded),PAPA,transitory,2024-01-01,2024-12-01,11.0,0.225,7272.727272727279,10434.782608695654,sin riego,QUINTAL,TUBERCULO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,362.873896,212.5,8.571428571428571,136.077711,250.0,0.0,2.5,2.834467120181406,3.333333333333333,2.1921921921921923,155.8441558441557,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,126.6810844,25.436982375017145,112.95810790109999,0.0,0.0,0.0,126.6810844,25.436982375017145,112.95810790109999,2.5064225139964704,7.180534796016726,39.271136164,0.633405422,0.5003902833799999,1.1337957053799999,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18612867978907,0.0735,0.44099999999999995,1.7202463441890696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
693,(all regions confounded),(all provinces confounded),PASTO MIEL (CHILENA),cultivated_pasture,2024-01-01,2024-12-01,11.0,7.1,10000.0,10434.782608695654,sin riego,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,83.33333333333333,51.1069408181027,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for pasto miel or Setaria-type pasture; Ecuador evidence and FAO tropical benchmarks support a working range near 9-14 t DM/ha/year.,grass,29.876359878154915,5.455,10.376249999999999,0.0,0.0,0.0,29.876359878154915,5.455,10.376249999999999,0.591112567353965,1.6934512575376204,9.261671562228024,0.1493817993907746,0.1180116215187119,0.2673934209094865,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17738656249999998,0.0735,0.44099999999999995,1.7115042268999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300.0,150.0,500.0,pasture_south_america
6014,(all regions confounded),(all provinces confounded),PASTO MIXTO,cultivated_pasture,2024-01-01,2024-12-01,11.0,1.5,17000.0,10434.782608695654,sin riego,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,107.99818333333334,106.0927553804183,90.718474,94.66275547826086,0.0,0.0,0.7183908045977011,1.0031049055591226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,regional_proxy_dm_yield,"Cultivated-pasture dry-matter yield proxy for mixed pasture, set as an inferred midpoint spanning the Ecuador-supported tropical grass proxies used in this project.",grass,52.27126432934222,24.884855005120002,60.5951257912526,0.0,0.0,0.0,52.27126432934222,24.884855005120002,60.5951257912526,1.0342023386573092,2.9628388020700402,16.20409194209609,0.26135632164671113,0.20647149410090176,0.4678278157476129,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18588712406473998,0.0735,0.44099999999999995,1.7200047884647396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300.0,150.0,500.0,pasture_south_america
53,(all regions confounded),(all provinces confounded),PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,14.0,20420.4545454546,7826.08695652174,sin riego,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,283.4467120181406,616.6603773584906,162.14470284237726,850.0,364.8,0.0,4.0,4.0,2.78635313,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,252.1815351046079,50.396398512893526,458.64436734693874,0.0,0.0,0.0,252.1815351046079,50.396398512893526,458.64436734693874,4.989485843084403,14.294148935557661,78.17627588242844,1.2609076755230395,0.9961170636632011,2.2570247391862406,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1970484243493909,0.0735,0.44099999999999995,1.7311660887493905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,pineapple_fao_near_zero
1718,(all regions confounded),(all provinces confounded),PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,6818.181818181799,29565.21739130435,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,150.0,142.08074534161491,170.06802721088437,25.0,0.0,0.0,1.0,2.0,1.0,0.0,4181.818181818187,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,fruit,70.80745341614907,43.216959183673474,31.128749999999997,0.0,0.0,0.0,70.80745341614907,43.216959183673474,31.128749999999997,1.4009462915601023,4.013506716334928,21.950310559006212,0.3540372670807454,0.2796894409937888,0.6337267080745341,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19390741964285713,0.0735,0.44099999999999995,1.7280250840428568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,banana_commercial_monoculture
41,(all regions confounded),(all provinces confounded),QUINUA,transitory,2024-01-01,2024-07-01,6.0,0.26,909.0909090909088,10434.782608695654,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,90.0,80.79614090625,0.0,0.0,0.0,5.669904625,0.5263157894736842,0.6666666666666666,,0.0,10.82251082251081,5.669904625,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,40.970687908125,5.8914,11.206349999999999,0.04904467500625001,0.017397639705172458,0.06068359124385264,41.01973258313125,5.908797639705172,11.267033591243852,0.8142445123276589,2.324926049311686,12.716117100770688,0.20509866291565626,0.16208532597312575,0.367183988888782,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.177592710434742,0.0735,0.44099999999999995,1.711710374834742,8.18082188818125e-07,0.00022209016416125,0.000996684184505625,8.5646177322475e-06,1.8314925919675e-05,2.6673782813081244e-05,4.269438182625e-07,True,0.0,0.0,0.0,
2068,(all regions confounded),(all provinces confounded),SABOYA,cultivated_pasture,2024-01-01,2024-12-01,11.0,14.495,25000.0,10434.782608695654,sin riego,,,Diesel (estimated irrigation/mechanisation proxy),MJ/ha,0.0,50.0,57.540787902904896,0.9994207199470864,0.9997317356702138,0.0,0.0,0.5007600822677278,1.000052088759246,1.058960498960499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,pcnac,observed managed pasture area,ecuador_proxy_dm_yield,Cultivated-pasture dry-matter yield proxy for Saboya or Panicum maximum; Ecuador cut-based evidence is combined with tropical FAO benchmarks to retain an annualized working range of 18-33 t DM/ha/year.,cereal,27.063867886987666,3.469266240983209,6.723676388267906,0.0,0.0,0.0,27.063867886987666,3.469266240983209,6.723676388267906,0.5354665861051942,1.5340336404423343,8.389799044966177,0.13531933943493832,0.10690227815360127,0.2422216175885396,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17651780398043015,0.0735,0.44099999999999995,1.71063546838043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300.0,150.0,500.0,pasture_south_america
80,(all regions confounded),(all provinces confounded),SOYA,transitory,2024-06-01,2024-10-01,4.0,2.9,1509.0787635877805,10000.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1271.9968,94.0,100.0,62.8140703517588,100.0,100.0,0.0,1.0,1.0,1.0,1.417233560090703,37.79229248023985,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,oilseed,48.1,18.488667135678394,61.51040999999999,0.0,0.0,0.0,48.1,18.488667135678394,61.51040999999999,0.9516726470588234,2.7264032773657294,14.911,0.24050000000000002,0.18999499999999997,0.43049499999999996,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18308879187185928,0.0735,0.44099999999999995,1.717206456271859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
31,(all regions confounded),(all provinces confounded),TABACO,transitory,2024-06-01,2024-12-01,6.0,22.0,909.09090909091,7500.0,goteo,CAJA,HOJA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,3101.0014,200.0,80.0,405.12820512820514,105.01779359430606,200.0,0.0,1.0,2.0,2.089590212633452,2.0,182.9454545454545,0.0,0.0,0.0,0.0,7500.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,57.2,92.65107692307693,77.20816227758007,0.0,0.0,0.0,57.2,92.65107692307693,77.20816227758007,1.1317188235294116,3.242209302813299,17.732,0.28600000000000003,0.22593999999999997,0.5119400000000001,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.21553484615384613,0.0735,0.44099999999999995,1.749652510553846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
101,(all regions confounded),(all provinces confounded),TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.235,10909.090909090915,0.0,sin riego,COSTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,412.3567,200.0,0.0,1046.0114956666666,255.5957005555556,0.0,2.249747219413549,2.0,2.857142857142857,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,river,cpnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,129.85350499999998,26.992869582,572.3210800322399,0.0,0.0,0.0,129.85350499999998,26.992869582,572.3210800322399,2.5691897886323525,7.360353879613867,40.25458654999999,0.649267525,0.5129213447499998,1.1621888697499998,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.186809380442125,0.0735,0.44099999999999995,1.7209270448421248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,450.0,150.0,800.0,agroforestry_proxy_fao_lac
195,(all regions confounded),(all provinces confounded),TOMATE RIÑON,transitory,2024-01-01,2024-12-01,11.0,0.14,49090.909090909096,7500.0,goteo,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,348.91720769230767,226.796185,98.36571291666668,172.2778712980769,375.0,2834.9523125,10.0,2.916666666666667,15.0,15.384615384615383,25.568181818181817,2834.9523125,0.0,0.0,0.0,7500.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,vegetable,129.44828405384615,42.15717911811346,129.25014269452785,24.522337503125005,8.69881985258623,30.34179562192632,153.97062155697117,50.85599897069969,159.59193831645416,4.374873304570021,8.650536746769284,47.730892682661064,0.7698531077848558,0.6368750900286924,1.4067281978135482,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2010552332351876,0.0735,0.44099999999999995,1.7351728976351875,0.0004090410944090625,0.11104508208062501,0.4983420922528125,0.004282308866123749,0.0091574629598375,0.013336891406540624,0.00021347190913125,True,0.0,0.0,0.0,
69,(all regions confounded),(all provinces confounded),TRIGO,transitory,2024-02-01,2024-08-01,6.0,0.4,1326.781326781327,10434.782608695654,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,200.0,93.6046511627907,1172.093023255814,34.51942775,0.0,0.0,1.771793054571226,2.0,1.4168320774957763,0.0,13.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,61.82558139534884,243.26762790697674,42.095746185165,0.0,0.0,0.0,61.82558139534884,243.26762790697674,42.095746185165,1.2232373119015048,3.5043964187384766,19.16593023255814,0.3091279069767442,0.2442110465116279,0.5533389534883721,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2814295872093023,0.0735,0.44099999999999995,1.8155472516093019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
319,(all regions confounded),(all provinces confounded),YUCA,transitory,2024-01-01,2024-12-01,11.0,0.285,2045.4545454545423,10434.782608695654,sin riego,QUINTAL,RAIZ FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,100.0,141.7233560090703,150.0,200.0,0.0,0.0,2.0,2.027027027027027,1.0,0.0,25.454545454545443,0.0,0.0,0.0,0.0,0.0,0.0,river,ctnac,observed harvested product,direct_espac_output,Yield_kgha is reconstructed from direct ESPAC harvested production variables.,cereal,63.18594104308391,36.003,112.06349999999999,0.0,0.0,0.0,63.18594104308391,36.003,112.06349999999999,1.2501524276377218,3.5815042981975407,19.58764172335601,0.3159297052154195,0.24958446712018142,0.565514172335601,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1907513125,0.0735,0.44099999999999995,1.7248689768999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,
