count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Irrig_m3,Irrig_equipment,Packaging_type1,Packaging_type2,Fuel_type,Fuel_unit,Fuel_ha,NPK_kgha,AN_kgha,AP_kgha,AS_kgha,Total_fert_min_kgha,Total_fert_org_kgha,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Total_pesticides_kgha,Seed_kgha,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha,Cropping_system,crop_type_dfe,N_min,P_min,K_min,N_orga,P_orga,K_orga,N_tot,P_tot,K_tot,kgNH3N_ha,kgNOxN_ha,kgNO3N_ha,kgN2ON_ha_direct,kgN2ON_ha_indirect,kgN2ON_ha,kgCO2urea_ha,kgCO2limestone_ha,kgCO2_fert_ha,soil_erosion_tha,kgP_ha_erosion,kgP_ha_runoff,kgP_ha_leaching,kgP_ha_drainage,kgP_total,Cd_kg_ha,Cu_kg_ha,Zn_kg_ha,Pb_kg_ha,Ni_kg_ha,Cr_kg_ha,Hg_kg_ha,trace_metals_from_organic
90,costa,(all provinces confounded),CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.0,238.636363636364,0.0,sin riego,QUINTAL,GRANO ORO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,130.0,160.0,160.0,60.0,0.0,0.0,2.0,2.0,1.2984160328947367,0.0,0.0,604.7898266666666,0.0,23.33333333333333,monocrop,fruit,73.9,39.9306,46.07055,5.311932000666667,1.8710222352183954,6.521338899344281,79.21193200066668,41.801622235218396,52.591888899344276,1.85500997539519,4.473248099722221,24.55569892020667,0.3960596600033334,0.3191020918434133,0.7151617518467468,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1941168055183161,0.0735028065975,0.441016839585,1.728254116100816,9.892876680726664e-05,0.02757461751053333,0.12864297968059998,0.0009555592247730666,0.0021635920980986665,0.0031508701667286657,4.584400728133333e-05,True
80,costa,(all provinces confounded),CAÑA DE AZÚCAR / AZÚCAR (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,100.0,70000.0,34782.608695652176,surcos,TONELADA METR.,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,300.0,150.37688442211055,70.0,100.0,400.0,0.0,1.0,4.0,1.0,3.0,0.0,27.79996839869691,0.0,3.0,monocrop,fruit,96.12814070351759,33.384600000000006,87.16049999999998,0.2508197266487283,0.087265734689194,0.3037619574804819,96.37896043016632,33.4718657346892,87.46426195748046,1.9204744588666267,5.462164623557766,29.877477733351558,0.4818948021508316,0.38099035277933596,0.8628851549301675,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18968340876160303,0.07350036084825,0.44100216508949996,1.723803599099353,5.511118440405983e-06,0.0015884247621769578,0.007757817444964937,4.7392964264967634e-05,0.00011679945792147077,0.00017008356133324965,2.1323376204218775e-06,True
51,costa,(all provinces confounded),CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.75,10606.060606060611,0.0,sin riego,QUINTAL,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,113.33333333333334,0.0,110.0,140.0,0.0,0.0,,1.0,,0.0,0.0,377.9936416666667,925.6987142857143,0.0,monocrop,fruit,17.0,29.0206,83.84009999999999,10.073530550416667,4.1479239297447945,11.379089746630573,27.073530550416667,33.168523929744794,95.21918974663056,1.0814001707212288,1.5030231915215189,8.392794470629166,0.13536765275208335,0.11872647641813333,0.2540941291702167,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18871137481613506,0.0735,0.44099999999999995,1.7228290392161347,0.0003600193883021607,0.07759615473408335,0.237168060531875,0.008300558779768881,0.009593014233311667,0.01600672741793518,6.0126445739642855e-05,True
4,costa,(all provinces confounded),FREJOL SECO (GRANO SECO),transitory,2024-01-01,2024-07-01,6.0,1.81595,1090.9090909090914,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,45.359237,151.98145826209202,0.0,0.0,22.6796185,0.0,,1.8799536456552304,0.7599072913104602,0.7599072913104602,0.0,0.0,0.0,0.0,monocrop,vegetable,58.477581359111284,2.96921565402,5.647905395054999,0.0,0.0,0.0,58.477581359111284,2.96921565402,5.647905395054999,1.1569961464786518,3.3146251449044084,18.128050221324497,0.29238790679555643,0.23098644636848953,0.523374353164046,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17629903184863374,0.0735,0.44099999999999995,1.7104166962486334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
20,costa,(all provinces confounded),FREJOL TIERNO (VAINA),transitory,2024-01-01,2024-07-01,6.0,0.7849999999999999,2332.535885167459,0.0,sin riego,QUINTAL,VAINA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,166.66666666666666,87.42470920831519,0.0,0.0,126.66666666666669,0.0,3.0,4.631578947368421,2.333333333333333,2.0,89.090909090909,0.0,0.0,0.0,monocrop,vegetable,54.72440113082716,10.91,20.752499999999998,0.0,0.0,0.0,54.72440113082716,10.91,20.752499999999998,1.0827383717855126,3.101887455196757,16.96456435055642,0.2736220056541358,0.21616138446676725,0.48978339012090305,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17977312499999998,0.0735,0.44099999999999995,1.7138907893999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
1,costa,(all provinces confounded),HABA SECA (GRANO SECO),transitory,2024-01-01,2024-04-01,3.0,0.48,781.25,0.0,sin riego,SACO,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,0.0,208.33333333333331,0.0,0.0,208.33333333333331,0.0,,,,0.0,0.0,0.0,0.0,0.0,monocrop,vegetable,70.83333333333333,0.0,0.0,0.0,0.0,0.0,70.83333333333333,0.0,0.0,1.4014583333333333,4.014973641304348,21.958333333333332,0.35416666666666663,0.2797916666666666,0.6339583333333332,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
13,costa,(all provinces confounded),HABA TIERNA (VAINA),transitory,2024-01-01,2024-03-01,2.0,0.4649999999999999,2082.644628099172,0.0,sin riego,SACO,VAINA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,90.718474,153.19148936170214,0.0,0.0,133.5586704389523,0.0,2.0,2.127659574468085,,2.0,17.78656126482213,0.0,0.0,0.0,monocrop,vegetable,65.69287748297873,5.93843130804,11.295810790109998,0.0,0.0,0.0,65.69287748297873,5.93843130804,11.295810790109998,1.299752902435288,3.7236024213966425,20.364792019723406,0.32846438741489364,0.25948686605776594,0.5879512534726596,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1775980636972675,0.0735,0.44099999999999995,1.7117157280972672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
149,costa,(all provinces confounded),LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,4210.526315789474,13125.0,sin riego,COSTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,150.0,80.0,55.859237,75.0,60.0,0.0,1.3602941176470589,2.046049188906332,0.2666666666666666,0.2857142857142857,0.0,181.436948,245.2127173157895,20.512820512820515,monocrop,fruit,49.7,20.78863696206,56.03174999999999,3.442512303240284,1.3616791679256681,3.927054205630637,53.14251230324029,22.15031612998567,59.95880420563063,1.2379413776091845,3.0014382317864943,16.47417881400449,0.26571256151620143,0.21394066299259026,0.47965322450879166,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18460272373649225,0.07350246733846152,0.44101480403076915,1.7187376595057227,0.00011735523701280079,0.027155048484074622,0.09674814113227237,0.0023585170339418386,0.0029883968294489847,0.004891327200556824,2.2316369846853245e-05,True
27,costa,(all provinces confounded),MAIZ DURO CHOCLO (CHOCLO),transitory,2024-04-01,2024-04-01,0.0,1.25,2289.5622895622896,10000.0,aspersi?n,SACO,CHOCLO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,200.0,172.95531610526314,0.00362873896,66.66666666666667,275.0,0.0,0.7333333333333334,1.255050505050505,2.5,1.5,0.0,1666.6666666666667,0.0,0.0,monocrop,cereal,88.80480747578947,13.092712611756966,58.107,14.41666666666667,5.114030674773023,17.83792240416291,103.22147414245615,18.20674328652999,75.94492240416291,2.823302862420497,5.805633382715105,31.998656984161403,0.5161073707122807,0.42459232286270177,0.9406996935749825,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18520283860807005,0.0735,0.44099999999999995,1.7193205030080696,0.00024047499999999998,0.06528333333333333,0.292975,0.0025175666666666665,0.005383666666666667,0.00784075,0.00012550000000000001,True
1463,costa,(all provinces confounded),MAIZ DURO SECO (GRANO SECO),transitory,2024-01-01,2024-06-01,5.0,2.5,4545.45454545454,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,188.9644746787604,150.0,100.0,71.58196134574088,250.0,0.0,1.0,2.0,1.0909090909090908,2.2222222222222223,50.287686996547706,566.9904625,375.0,2.0,monocrop,cereal,79.34467120181407,32.007614512471655,59.18102323248555,7.667617500625001,2.951543125517246,9.043313009385264,87.01228870243906,34.9591576379889,68.22433624187082,2.136963667468588,4.90800792593525,26.97380949775611,0.43506144351219533,0.35266965285036556,0.7877310963625609,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1905276295359089,0.07350024056549999,0.44100144339299996,1.724646977894409,0.00020655821888181252,0.047978266416125,0.1707419809505625,0.00399131177322475,0.0052409925919675,0.008457525156308125,5.554725682625001e-05,True
10,costa,(all provinces confounded),MAIZ SUAVE CHOCLO (CHOCLO),transitory,2024-09-01,2024-11-01,2.0,0.24,1186.6110080395804,6250.0,aspersi?n,ALMUD,CHOCLO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,70.86167800453515,125.0,0.0,0.0,94.50188392937515,0.0,0.7086167800453514,1.25,0.7086167800453514,2.1258503401360542,103.11050008592532,161.99727499999997,0.0,0.0,monocrop,cereal,53.12925170068027,4.638605442176871,8.823341836734693,1.40127642875,0.49707542014778444,1.7338168926815036,54.53052812943027,5.135680862324656,10.557158729416196,1.154817924379314,3.086508459683382,16.904463720123385,0.2726526406471514,0.21703507953288706,0.4896877201800385,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17746433087358168,0.0735,0.44099999999999995,1.7115819952735816,2.3373776823374996e-05,0.006345433261749999,0.02847669098587499,0.0002447033637784999,0.0005232835977049999,0.0007621080803737497,1.2198394807499999e-05,True
25,costa,(all provinces confounded),MAIZ SUAVE SECO (GRANO SECO),transitory,2024-01-01,2024-07-01,6.0,0.25,545.454545454544,0.0,sin riego,QUINTAL,MAZORCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,500.0,230.57612141666667,388.79346,0.0,100.0,0.0,5.0,5.0,1.1883346465384614,1.923076923076923,1.3533057851239645,1077.28187875,0.0,0.0,monocrop,cereal,153.39588128166668,109.0812596748,62.25749999999999,9.318488251187501,3.305551543982767,11.529882336332001,162.71436953285416,112.38681121878277,73.787382336332,3.7241889815786275,9.193780005791151,50.44145455518479,0.8135718476642708,0.6536243909086632,1.467196238572934,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2256154087087099,0.0735,0.44099999999999995,1.7597330731087095,0.00015543561587544373,0.042197131190637505,0.18936999505606875,0.0016272773691270248,0.0034798359247382496,0.005068018734485437,8.1119325469875e-05,True
65,costa,(all provinces confounded),MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,3.99,7714.285714285712,0.0,sin riego,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,100.16722408026754,40.64455569461828,12.76595744680851,15.30839477408523,25.75,0.0,0.925531914893617,1.0,0.65,0.5,0.0,316.5748693361905,80.32128514056224,0.0,monocrop,fruit,28.84423254821035,9.06392521169857,20.0968210075354,3.3287340655411803,1.2306548286808932,4.0245394280178735,32.17296661375153,10.294580040379461,24.121360435553274,0.8168887122092999,1.8131992873500506,9.973619650262973,0.16086483306875762,0.1309778369810017,0.29184267004975933,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17981542841625806,0.0735,0.44099999999999995,1.7139330928162577,7.218302911855778e-05,0.01784843040298292,0.070462406578953,0.0011488817340507837,0.0017490258457410074,0.0027238909653337813,2.6585477219248073e-05,True
41,costa,(all provinces confounded),MANI,transitory,2024-01-01,2024-05-01,4.0,1.0,872.7272727272721,0.0,sin riego,QUINTAL,GRANO DESCASCARADO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,150.0,150.0,0.0,0.0,66.66666666666667,0.0,1.0,2.0,1.0,2.0,12.121212121212118,0.0,7.25747792,2.0,monocrop,oilseed,73.5,9.819,18.677249999999997,0.060242462712,0.024735757256629052,0.06164527325679671,73.560242462712,9.84373575725663,18.738895273256794,1.4586747210627238,4.1693515259301535,22.80367516344072,0.36780121231356,0.2906334414090854,0.6584346537226454,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17929781721249996,0.07350024056549999,0.44100144339299996,1.7134171655709998,3.3949677136e-06,0.0008252747273136,0.00325246399413496,6.4199940632e-05,8.363663030848001e-05,0.00013775124580630798,2.742420322536e-07,True
114,costa,(all provinces confounded),MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,4278.005394076819,0.0,sin riego,QUINTAL,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,141.7233560090703,100.0,0.0,108.39390421428573,80.60913705583756,0.0,1.543102638101983,2.0,1.0,0.450133422281521,0.0,1837.0490985,40.5,16.0,monocrop,fruit,55.25850340136054,9.277210884353742,71.63335160643653,16.243349702025,5.7780396196158765,20.015534328588256,71.50185310338554,15.055250503969619,91.6488859350248,2.2946829960818667,4.001979836639735,22.165574462049516,0.35750926551692774,0.3014370389097421,0.6589463044266699,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18400704831832115,0.07350192452399999,0.4410115471439999,1.718138184386321,0.0002864236291770724,0.07736832818824499,0.34570690852982244,0.0031419111452481896,0.0064443179979747,0.009474411893938323,0.00013992309961704998,True
18,costa,(all provinces confounded),NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,4181.81818181818,0.0,sin riego,LIBRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,106.69904625,113.3980925,0.0,0.0,0.0,0.0,2.5,,,0.0,0.0,362.873896,0.0,0.0,monocrop,fruit,54.5602083875,6.984519567525,13.285631743818747,3.1388592004000007,1.1134489411310373,3.883749839606569,57.6990675879,8.097968508656038,17.169381583425317,1.3116434893039153,3.260664089179686,17.886710952249,0.2884953379395,0.23158378223667297,0.520079120176173,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17902999513428183,0.0735,0.44099999999999995,1.7131476595342816,5.235726008436e-05,0.01421377050632,0.06378778780836,0.00054813553486384,0.0011721552588592,0.0017071221000371996,2.73244043688e-05,True
17,costa,(all provinces confounded),ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,4462.809917355373,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,146.34146341463415,40.0,60.0,0.0,0.0,0.0,,2.0,,0.0,0.0,362.873896,0.0,0.0,monocrop,fruit,35.55121951219512,21.36231219512195,18.221707317073168,3.1388592004000007,1.1134489411310373,3.883749839606569,38.69007871259512,22.475761136252988,22.105457156679737,0.9355450535269273,2.183196946372204,11.993924400904486,0.19345039356297558,0.15649827617921871,0.3499486697421943,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1853202794088555,0.0735,0.44099999999999995,1.7194379438088552,5.235726008436e-05,0.01421377050632,0.06378778780836,0.00054813553486384,0.0011721552588592,0.0017071221000371996,2.73244043688e-05,True
372,costa,(all provinces confounded),OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,2.0,3508.2367297132414,0.0,sin riego,LIBRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,155.20833333333331,125.0,75.0,130.0,0.0,0.0,1.0,2.0,1.417233560090703,0.0,0.0,288.4433112823129,651.4285714285714,50.0,monocrop,fruit,65.78125,24.888437500000002,84.07356562499999,7.455534642592007,3.0205540012127967,8.351610023020797,73.23678464259201,27.9089915012128,92.42517564802078,1.8529214920598016,4.127849477835123,22.703403239203524,0.36618392321296006,0.2980082748700711,0.6641921980830312,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1867132408882112,0.0735060141375,0.441036084825,1.720873004250711,0.00028158947173979713,0.06380972450292821,0.21869404747376137,0.005965133730852956,0.007273249584104127,0.01202476627861922,4.465189562527245e-05,True
61,costa,(all provinces confounded),OTROS TRANSITORIOS,transitory,2024-07-01,2024-12-01,5.0,1.0,5797.773654916525,0.0,sin riego,SACO,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,200.0,150.0,0.0,125.0,232.5581395348837,0.0,2.1052631578947367,1.4285714285714286,1.5,2.0,117.6262626262626,36.2873896,13.6077711,24.0,monocrop,cereal,81.0,13.092,87.16049999999998,0.496703037625,0.1709800889692832,0.5459836838171507,81.496703037625,13.262980088969284,87.70648368381714,1.6393455645486714,4.617838497356153,25.26397794166375,0.407483515188125,0.32249311955264,0.729976634740765,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18084923333234895,0.073502886786,0.441017320716,1.7149871052343488,2.1726290471436e-05,0.006340392164345,0.03185639876983905,0.000211638442171384,0.00045628420771431997,0.0006942707958905473,3.5098942473555e-06,True
406,costa,(all provinces confounded),PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,36.0,15000.0,0.0,sin riego,TONELADA METR.,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,357.1428571428572,63.49206349206349,56.46274029555556,50.0,200.0,0.0,0.5,1.572110436133928,0.1209262954229397,0.5,0.0,600.0,2538.0643464671607,376.9230769230769,monocrop,oilseed,75.15873015873018,34.46672436781264,69.37264285714286,25.145157561918246,10.280453249752691,27.31076875243648,100.30388772064842,44.74717761756533,96.68341160957934,3.3468030175171286,5.606648811094113,31.09420519340101,0.5015194386032421,0.4256201908440056,0.9271396294472477,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19206792277539458,0.07354533734423076,0.44127202406538457,1.7265029485850096,0.0011125937727957014,0.25841659692855984,0.934270170744764,0.022777622831462327,0.028284681641756692,0.04677174379667447,0.00013689449097090925,True
17,costa,(all provinces confounded),PALMITO (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,10.0,4297.520661157025,0.0,sin riego,LIBRA,TALLO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,175.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.8888888888888888,,0.0,0.0,92.5925925925926,600.0,0.0606060606060606,monocrop,fruit,26.25,11.4555,21.790124999999996,5.211135016835017,2.2209044159924405,5.744406877847436,31.461135016835016,13.67640441599244,27.53453187784743,0.9047856471804316,1.7669541157235042,9.752951855218855,0.1573056750841751,0.13036851128619528,0.28767418637037034,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18026044071222067,0.07350000728986363,0.4410000437391818,1.714378156141266,0.00021139002525252524,0.04433494276094277,0.1269896888888889,0.005149973905723905,0.005726038047138048,0.009658706161616163,2.74960101010101e-05,True
6,costa,(all provinces confounded),PAPA,transitory,2024-03-01,2024-07-01,4.0,0.08,2556.818181818181,9230.76923076923,aspersi?n,QUINTAL,TUBERCULO FRESCO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5272.5,49.13917341666667,0.0,0.0,0.0,0.0,599.3899174999999,1.41747615625,,2.380952380952381,1.275728540625,19.886363636363622,765.4371243749999,0.0,0.0,monocrop,cereal,7.3708760125,3.2166502918550006,6.11856417797625,6.621031125843751,2.3486813601982814,8.192284817920106,13.991907138343752,5.565331652053282,14.310848995896356,0.6355342013278091,0.7723467828796176,4.3374912128865635,0.06995953569171875,0.06301463961369501,0.13297417530541378,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.17846238069286002,0.0735,0.44099999999999995,1.7125800450928597,0.00011044109549044687,0.029982172161768746,0.13455236490825936,0.0011562233938534124,0.0024725149991561245,0.0036009606797659677,5.7637415465437495e-05,True
36,costa,(all provinces confounded),PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,20.5,66216.89155422288,13846.153846153846,aspersi?n,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,283.4467120181406,616.6603773584906,162.14470284237726,850.0,1599.9773909111464,0.0,4.0,9.991437745272922,2.31436948,4.5789725196801845,0.0,2971.428571428572,2000.0,60.0,monocrop,fruit,252.1815351046079,50.396398512893526,458.64436734693874,40.60985714285715,15.612701877309618,47.771267091993316,292.79139224746507,66.00910039020314,506.41563443893205,7.99303865367264,16.468774359988867,90.76533159671418,1.4639569612373253,1.2040395322346298,2.6679964934719553,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.2050864535770368,0.07350721696500001,0.44104330179000006,1.7392546367320367,0.0011187325714285714,0.2620408571428572,0.9486035714285714,0.021296461714285713,0.02822630857142857,0.04550598714285715,0.0002929385714285715,True
954,costa,(all provinces confounded),PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.5,7102.272727272729,0.0,sin riego,OTRA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,171.42857142857142,161.90838955380576,170.06802721088437,25.0,0.0,0.0,1.0,2.0,1.0126647182484745,0.0,4181.818181818187,340.0,31.25,5.051020408163265,monocrop,fruit,80.76313816257968,44.619673469387756,33.796928571428566,3.188113520408163,1.1474411518628802,3.8969852493012747,83.95125168298785,45.767114621250634,37.69391382072984,1.833719069101981,4.748535581585574,26.02488802172623,0.41975625841493924,0.3353375369666795,0.7550937953816188,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1954390245401791,0.07350060755062499,0.4410036453037499,1.729560941794554,6.189491020408162e-05,0.016278482397959183,0.07036402340561225,0.000783612936734694,0.001426352183673469,0.0021460102735969384,2.6736569515306123e-05,True
80,costa,(all provinces confounded),SOYA,transitory,2024-06-01,2024-10-01,4.0,2.9,1509.0787635877805,0.0,sin riego,QUINTAL,GRANO SECO,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1271.9968,94.0,100.0,62.8140703517588,100.0,100.0,0.0,1.0,1.0,1.0,1.417233560090703,37.79229248023985,0.0,0.0,18.0,monocrop,oilseed,48.1,18.488667135678394,61.51040999999999,0.0621,0.011782800000000001,0.0373545,48.1621,18.500449935678393,61.54776449999999,0.9562656361176468,2.729728682781023,14.930251,0.2408105,0.190312952,0.431123452,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18310683428435928,0.07350216508949999,0.44101299053699994,1.7172396543108592,9e-06,0.0029969999999999997,0.017225999999999998,3.2399999999999995e-05,0.00016199999999999998,0.00023579999999999999,2.34e-07,True
30,costa,(all provinces confounded),TABACO,transitory,2024-06-01,2024-12-01,6.0,21.0,909.09090909091,7500.0,goteo,CAJA,HOJA SECA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,3101.0014,200.0,80.0,0.0,105.01779359430606,200.0,0.0,1.0,2.0,2.0,1.9772727272727275,182.9454545454545,1000.0,181.436948,1.5,monocrop,cereal,57.2,13.092,77.20816227758007,9.988736567800002,3.65506423627954,12.143235648917663,67.1887365678,16.74706423627954,89.35139792649774,1.8704975315386851,3.7770981703577196,20.828508336018,0.33594368283900006,0.277082331227136,0.6130260140661361,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.18341411963863083,0.073500180424125,0.44100108254475,1.7175330470075059,0.00020490919284,0.05172661818284,0.210682099853374,0.0030282385158,0.004884615757711999,0.0075128811451577,8.152555080634001e-05,True
1,costa,(all provinces confounded),TOMATE DE ÁRBOL (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,10909.090909090915,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,monocrop,vegetable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2,costa,(all provinces confounded),TOMATE RIÑON,transitory,2024-08-01,2024-10-01,2.0,0.51,11522.727272727276,10434.782608695654,surcos,CAJA,FRUTA FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,5856.4935000000005,500.0,0.0,0.0,0.0,250.0,1250.0,12.0,,,6.0,0.0,2500.0,0.0,0.0,monocrop,vegetable,75.0,32.730000000000004,62.25749999999999,21.625000000000004,7.671046012159533,26.756883606244365,96.625,40.40104601215954,89.01438360624437,3.0833074999999996,5.409150044565217,29.95375,0.483125,0.40696999999999994,0.890095,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.1960315402606396,0.0735,0.44099999999999995,1.7301492046606395,0.00036071249999999997,0.097925,0.4394625,0.00377635,0.0080755,0.011761124999999997,0.00018825000000000002,True
1,costa,(all provinces confounded),TRIGO,transitory,2023-12-01,2024-08-01,8.0,0.03,1515.1515151515166,0.0,sin riego,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1447.4865,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.787878787878792,0.0,0.0,0.0,monocrop,cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.175,0.0735,0.44099999999999995,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
70,costa,(all provinces confounded),YUCA,transitory,2024-01-01,2024-12-01,11.0,1.0,5590.90909090909,0.0,sin riego,SACO,RAIZ FRESCA,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,125.0,141.7233560090703,150.0,200.0,0.0,0.0,1.7727272727272727,2.125,1.0,1.0,25.454545454545443,0.0,150.0,80.0,monocrop,cereal,66.93594104308391,37.6395,115.176375,1.3785,0.536555982,1.3543413540000004,68.31444104308392,38.176055982,116.53071635399999,1.4263027623436044,3.867879300581939,21.177476723356015,0.3415722052154196,0.27145488712018145,0.613027092335601,0.0,0.0,0.0,2.8851659999999995,1.0196176644,0.19154746974999998,0.07350962261999999,0.44105773571999995,1.7257324924899997,8.95e-05,0.0234945,0.104223825,0.0013965,0.0020766,0.00335357875,6.17075e-06,True
